mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""10199000""","""Dover / Kent County MPO""","""Baltimore-Columbia-Towson, MD,Dover, DE,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Salisbury, MD-DE""",73.75,173185.07,61955.37,377717.54,54,65,55,29,36,30,25,28,25,9.83,6.29,1.89,2,2,23478,20894,23212,1,1,1,13754,12377,13616,10260,9267,10162,3466,3085,3427,27,25,27,18,16,17,2.1,4.9,1.08,0.16,6053,65,7658,85,67,17,3253,1332,1415,962,70,30
"""11196500""","""National Capital Region Transportation Planning Board""","""Baltimore-Columbia-Towson, MD,California-Lexington Park, MD,Chambersburg-Waynesboro, PA,Gettysburg, PA,Hagerstown-Martinsburg, MD-WV,Washington-Arlington-Alexandria, DC-VA-MD-WV""",3250.14,5349874.24,1929422.08,2225592.61,41,49,67,27,34,47,14,15,20,7.87,35.79,1.72,2,2,19030,16526,17593,13,11,12,12621,11144,10863,9845,8734,8298,2732,2373,2525,44,37,40,26,23,25,2.6,8.3,3.49,0.87,36889,44,63207,89,20,62,1994,2105,2123,1449,62,38
"""12197000""","""Florida-Alabama Transportation Planning Organization""","""Crestview-Fort Walton Beach-Destin, FL,Daphne-Fairhope-Foley, AL,Pensacola-Ferry Pass-Brent, FL""",254.54,455440.71,168635.66,500753.93,54,63,51,28,35,26,26,28,24,9.25,9.72,1.78,2,2,22219,19874,22843,1,1,1,12806,11081,13198,9687,8288,9993,3103,2777,3190,15,16,14,20,21,19,2.7,4.5,1.00,0.34,7452,72,9410,85,35,37,2596,1178,1187,906,65,35
"""12197600""","""Lee County MPO""","""Cape Coral-Fort Myers, FL,Clewiston, FL,Naples-Immokalee-Marco Island, FL""",500.12,654564.75,247795.64,492529.69,57,67,53,32,40,29,26,28,24,8.27,11.17,1.76,2,2,21033,18505,22175,2,2,2,12534,10782,13192,9570,8172,10069,2943,2590,3102,22,21,21,24,22,23,3.5,2.2,4.68,0.50,9811,58,9316,87,23,55,2379,1301,1296,904,69,31
"""12197701""","""Miami-Dade MPO""","""Key West, FL,Miami-Fort Lauderdale-West Palm Beach, FL,Naples-Immokalee-Marco Island, FL""",1575.67,2623991.83,834912.94,1210258.92,60,70,53,37,46,33,23,24,21,7.46,50.60,1.57,1,2,17783,15646,17268,10,10,10,11307,9544,11126,8523,7070,8419,2527,2223,2453,258,251,254,227,221,224,2.7,7.2,3.01,0.69,34574,44,45227,90,9,44,4710,1494,1413,1119,54,46
"""12197702""","""Broward MPO""","""Clewiston, FL,Miami-Fort Lauderdale-West Palm Beach, FL,Naples-Immokalee-Marco Island, FL""",938.69,1842557.78,670033.14,773303.40,64,75,57,39,49,36,24,26,22,7.73,30.42,1.67,1,2,19431,17027,18847,6,6,6,11895,10060,11703,9070,7574,8961,2718,2383,2637,106,103,105,107,103,106,2.1,7.0,1.96,0.87,29970,45,34105,90,14,46,8710,1602,1612,1187,64,36
"""12197703""","""METROPLAN Orlando""","""Deltona-Daytona Beach-Ormond Beach, FL,Lakeland-Winter Haven, FL,Okeechobee, FL,Orlando-Kissimmee-Sanford, FL,Palm Bay-Melbourne-Titusville, FL,Sebastian-Vero Beach, FL""",685.02,1967270.73,678927.02,1626132.70,59,69,53,33,41,30,26,28,23,8.88,16.56,1.76,2,2,21056,18762,20508,4,3,3,12600,10796,12427,9589,8106,9493,2946,2626,2869,66,64,64,68,66,67,2.8,5.0,2.92,0.42,17270,60,25597,89,29,31,3624,1339,1398,1095,59,41
"""12197704""","""Hillsborough MPO""","""Lakeland-Winter Haven, FL,North Port-Sarasota-Bradenton, FL,Tampa-St. Petersburg-Clearwater, FL""",877.78,1302774.64,486086.68,652650.02,58,68,52,33,41,29,25,27,23,8.40,20.71,1.66,1,2,19472,17189,20469,3,3,3,11835,10154,12449,9032,7670,9507,2724,2406,2864,80,79,79,75,74,74,3.4,4.7,2.16,0.74,19253,57,26365,89,29,48,2687,1296,1258,977,58,42
"""12197705""","""River to Sea Transporation Planning Organization""","""Deltona-Daytona Beach-Ormond Beach, FL,Ocala, FL,Orlando-Kissimmee-Sanford, FL,Palatka, FL,Palm Bay-Melbourne-Titusville, FL""",331.19,589599.59,231647.11,761460.23,63,74,51,34,43,27,29,31,25,8.61,11.07,1.70,2,2,20933,18593,22572,2,2,2,12199,10499,13247,9231,7857,10051,2929,2602,3158,40,41,38,42,43,39,2.1,4.2,1.34,0.30,8738,69,7580,85,35,27,3096,1196,1201,968,71,29
"""12197706""","""Capital Region Transportation Planning Agency""","""Bainbridge, GA,Tallahassee, FL,Thomasville, GA,Valdosta, GA""",232.95,374587.03,143864.23,1527221.41,58,68,50,31,39,26,27,29,24,8.91,10.98,1.71,2,2,21329,19140,22122,2,2,2,12354,10677,12902,9328,7955,9765,2984,2679,3095,41,44,42,30,31,30,2.2,4.8,0.57,0.09,8577,56,14312,85,76,14,3885,1176,1164,837,57,43
"""12197801""","""Palm Beach MPO""","""Clewiston, FL,Miami-Fort Lauderdale-West Palm Beach, FL,Port St. Lucie, FL""",883.15,1378046.35,534188.56,1260342.00,66,78,59,40,50,36,26,28,23,7.87,21.35,1.76,2,2,21317,18683,20672,3,3,3,12604,10760,12421,9571,8098,9479,2982,2615,2892,51,47,50,40,37,39,1.8,5.6,1.75,0.42,19593,49,20033,88,24,23,6522,1632,1628,1103,69,31
"""12197802""","""North Florida Transportation Planning Organization""","""Deltona-Daytona Beach-Ormond Beach, FL,Jacksonville, FL,Palatka, FL""",685.39,1368571.56,512207.86,1668881.76,54,65,52,30,38,29,24,27,24,9.01,13.76,1.76,2,2,21720,19286,21825,2,2,2,12633,11307,12722,9558,8574,9633,3039,2698,3053,36,35,36,42,40,42,2.5,6.4,1.29,0.31,11335,64,15882,86,54,29,3299,1302,1340,988,65,35
"""12197803""","""Pinellas County MPO""","""Tampa-St. Petersburg-Clearwater, FL""",691.78,900362.89,387307.99,168698.29,57,66,51,33,41,29,24,26,22,7.35,23.78,1.60,1,2,18816,16622,19775,4,4,3,11383,9631,12025,8682,7234,9191,2632,2326,2767,69,71,67,75,78,73,5.6,6.3,5.02,2.30,22800,51,23729,89,9,162,1163,1287,1324,920,64,36
"""12197804""","""Sarasota-Manatee MPO""","""Arcadia, FL,North Port-Sarasota-Bradenton, FL,Punta Gorda, FL,Tampa-St. Petersburg-Clearwater, FL,Wauchula, FL""",453.37,731351.14,307722.19,829425.40,56,67,55,33,41,31,23,26,24,7.94,13.82,1.68,1,2,19689,17365,21787,2,2,2,11924,10616,12992,9141,8157,9915,2755,2429,3048,29,29,29,39,39,39,1.5,3.6,1.09,0.37,12575,59,11402,87,29,35,3980,1406,1420,1038,72,28
"""12197805""","""Polk County Transportation Planning Organization""","""Lakeland-Winter Haven, FL,Orlando-Kissimmee-Sanford, FL,Sebring, FL,Tampa-St. Petersburg-Clearwater, FL,The Villages, FL,Wauchula, FL""",331.00,626689.98,221377.56,1149403.68,60,70,49,30,38,24,30,32,25,9.14,8.73,1.78,2,2,22300,19780,22795,1,1,1,12829,11072,13336,9699,8294,10138,3120,2768,3189,10,10,9,15,16,14,2.6,3.3,1.29,0.19,7803,62,8825,86,51,22,3219,1082,1098,862,69,31
"""12197806""","""Gainesville MTPO""","""Gainesville, FL""",116.07,194838.53,73789.58,115294.82,59,68,48,33,41,26,26,28,22,7.67,16.14,1.54,1,2,18939,16962,19796,5,5,5,11156,9534,11838,8360,7016,8924,2650,2374,2770,146,144,144,108,107,107,3.6,6.0,2.46,0.64,11682,47,17889,87,28,61,1990,1158,1026,894,45,55
"""12198001""","""Okaloosa-Walton Transportation Planning Organization""","""Crestview-Fort Walton Beach-Destin, FL,Panama City, FL,Pensacola-Ferry Pass-Brent, FL""",140.36,227252.38,89369.05,720839.95,54,64,54,30,38,30,24,27,24,9.09,11.98,1.78,2,2,22228,19819,22760,1,1,1,12817,11532,13049,9697,8750,9854,3110,2773,3184,11,10,11,7,6,7,4.4,4.9,2.43,0.12,5660,67,6461,84,36,17,3156,1344,1385,1061,64,36
"""12198002""","""Bay County Transportation Planning Organization""","""Crestview-Fort Walton Beach-Destin, FL,Panama City, FL""",108.00,175352.95,67921.99,485412.42,57,67,50,30,38,27,27,29,24,8.87,9.56,1.74,2,2,21728,19317,22312,1,1,1,12508,10797,12920,9452,8079,9783,3040,2703,3122,16,15,16,18,17,18,3.3,4.0,0.87,0.14,5856,57,7582,85,33,19,2910,1192,1223,895,61,39
"""12198100""","""Ocala - Marion County Tranportation Planning Organization""","""Gainesville, FL,Homosassa Springs, FL,Ocala, FL,Orlando-Kissimmee-Sanford, FL,Palatka, FL,The Villages, FL""",175.63,338410.21,133160.48,1015609.22,60,71,47,30,38,22,30,34,26,8.54,5.56,1.74,2,2,21070,18572,23669,1,1,1,11949,10812,13893,8991,8204,10572,2949,2599,3311,9,9,9,11,11,11,2.4,2.2,0.66,0.13,6129,67,5610,85,70,21,3372,990,955,678,76,24
"""12198201""","""Pasco County MPO""","""Lakeland-Winter Haven, FL,Tampa-St. Petersburg-Clearwater, FL""",306.77,478920.85,186173.29,478057.95,57,66,51,30,37,26,27,29,25,8.57,11.88,1.78,2,2,21599,19072,22656,2,2,2,12729,10968,13350,9690,8283,10164,3022,2669,3170,16,16,17,16,16,17,2.7,3.8,1.47,0.39,10989,64,7594,86,53,32,2916,1174,1184,885,74,26
"""12198202""","""Collier MPO""","""Cape Coral-Fort Myers, FL,Clewiston, FL,Key West, FL,Miami-Fort Lauderdale-West Palm Beach, FL,Naples-Immokalee-Marco Island, FL""",189.67,338505.12,128728.40,1273830.37,56,67,60,35,43,37,22,25,24,8.29,12.42,1.77,2,2,21375,18601,22259,2,1,2,12622,11281,12951,9625,8673,9830,2990,2602,3114,7,6,7,6,5,6,1.9,4.5,1.18,0.10,8678,45,9231,86,68,7,4463,1659,1739,1060,72,28
"""12198203""","""St. Lucie Transportation Planning Organization""","""Okeechobee, FL,Port St. Lucie, FL,Sebastian-Vero Beach, FL""",139.72,287667.48,107698.13,366169.34,58,68,52,32,40,27,27,29,25,8.58,11.71,1.75,2,2,21101,18611,22572,1,1,1,12477,10773,13337,9519,8162,10173,2952,2605,3158,6,6,6,6,6,6,1.8,3.2,1.16,0.29,9474,72,6413,85,20,39,3072,1223,1196,881,73,27
"""12198300""","""Space Coast Transportation Planning Organization""","""Deltona-Daytona Beach-Ormond Beach, FL,Orlando-Kissimmee-Sanford, FL,Palm Bay-Melbourne-Titusville, FL,Sebastian-Vero Beach, FL""",310.78,544724.44,218820.31,644200.49,55,65,52,30,38,27,25,27,25,8.70,13.89,1.74,2,2,21185,18720,22605,2,1,2,12440,10709,13205,9451,8065,10018,2964,2620,3163,25,24,25,30,29,30,1.7,4.4,1.34,0.34,8866,68,7877,85,41,26,4225,1228,1250,948,72,28
"""12199201""","""Charlotte-Punta Gorda MPO""","""Arcadia, FL,Cape Coral-Fort Myers, FL,Clewiston, FL,North Port-Sarasota-Bradenton, FL,Punta Gorda, FL""",106.98,165986.48,71943.39,436108.66,60,71,53,34,42,28,27,29,25,8.03,8.52,1.66,2,2,19660,17248,23264,1,1,1,11787,10230,13519,9024,7805,10249,2751,2414,3255,13,11,16,11,10,13,1.5,4.0,0.63,0.16,6886,72,4843,84,43,24,4182,1243,1278,829,78,22
"""12199202""","""Hernando/Citrus County MPO""","""Homosassa Springs, FL,Ocala, FL,Tampa-St. Petersburg-Clearwater, FL,The Villages, FL""",192.91,314336.59,131400.45,673656.92,58,68,49,29,36,23,29,32,26,8.26,6.04,1.76,2,2,21149,18716,23615,1,1,1,12341,10870,13867,9373,8242,10554,2959,2619,3304,9,9,9,10,10,10,2.6,2.9,0.85,0.20,6356,72,3816,84,47,33,2735,1034,1037,750,79,21
"""12199301""","""Martin MPO""","""Miami-Fort Lauderdale-West Palm Beach, FL,Okeechobee, FL,Port St. Lucie, FL""",90.97,150249.69,61362.18,340801.70,64,76,57,38,48,33,27,29,25,8.41,10.90,1.73,2,2,21341,18631,22841,1,1,1,12426,10739,13248,9438,8130,10050,2986,2607,3195,3,2,3,2,2,2,1.7,4.4,1.26,0.18,7460,55,7757,85,49,14,4012,1474,1472,912,75,25
"""12199302""","""Indian River County MPO""","""Sebastian-Vero Beach, FL""",87.32,130323.03,53820.85,94591.69,62,73,55,36,45,30,27,29,25,8.06,9.16,1.73,2,2,20741,18176,22999,0,0,0,12294,10654,13459,9388,8107,10235,2902,2544,3218,5,3,6,4,3,5,3.5,2.3,2.49,0.57,6838,65,5993,85,16,98,1327,1364,1385,744,75,25
"""12200300""","""Lake-Sumter MPO""","""Deltona-Daytona Beach-Ormond Beach, FL,Homosassa Springs, FL,Lakeland-Winter Haven, FL,Ocala, FL,Orlando-Kissimmee-Sanford, FL,Tampa-St. Petersburg-Clearwater, FL,The Villages, FL""",187.86,417154.89,166286.72,948413.10,55,64,51,28,35,26,27,29,26,8.27,6.36,1.86,2,2,21862,19318,23490,1,1,1,13175,11549,13834,10106,8836,10537,3059,2703,3286,10,9,11,11,10,12,2.7,2.7,1.35,0.18,8417,70,5900,85,45,21,3183,1156,1156,909,79,21
"""12201400""","""Heartland Regional TPO""","""Arcadia, FL,Cape Coral-Fort Myers, FL,Clewiston, FL,Lakeland-Winter Haven, FL,Miami-Fort Lauderdale-West Palm Beach, FL,Naples-Immokalee-Marco Island, FL,North Port-Sarasota-Bradenton, FL,Okeechobee, FL,Orlando-Kissimmee-Sanford, FL,Port St. Lucie, FL,Punta Gorda, FL,Sebastian-Vero Beach, FL,Sebring, FL,Wauchula, FL""",184.59,250019.03,86874.77,3191749.52,64,77,45,31,39,20,35,40,26,8.65,4.53,1.78,2,2,22027,19473,23802,0,0,0,12296,11193,14071,9207,8461,10734,3083,2725,3330,7,6,7,6,5,6,2.0,0.9,0.60,0.03,3282,56,2876,84,127,7,4501,911,915,556,73,27
"""13196401""","""Columbus-Phenix City Metropolitan Planning Organization""","""Auburn-Opelika, AL,Columbus, GA-AL""",178.24,298598.92,107465.14,462426.84,58,68,47,30,37,23,29,31,24,8.97,10.91,1.70,2,2,21653,19477,22198,1,2,1,12212,10556,12744,9244,7880,9703,2948,2653,3023,19,23,19,17,20,16,3.9,4.5,1.37,0.23,8371,67,9254,85,41,24,2501,1051,1072,836,53,47
"""13196402""","""Macon Area Transportation Study""","""Macon, GA,Warner Robins, GA""",130.00,167569.31,61453.65,205781.43,60,71,46,31,38,22,29,33,24,8.71,7.31,1.66,1,2,21573,19473,22558,1,2,1,11567,10374,12877,8557,7648,9735,2990,2699,3126,20,27,16,19,27,15,2.8,5.3,1.41,0.30,6988,68,9043,85,56,32,2849,1010,1113,704,55,45
"""13196500""","""Dougherty Area Regional Transportation Study""","""Albany, GA""",79.57,118180.83,44135.11,314907.52,62,74,46,31,39,22,31,35,24,8.75,7.19,1.66,1,2,21269,19163,22595,1,2,1,11530,10412,13056,8571,7743,9917,2948,2656,3131,11,13,8,13,17,10,1.8,3.2,0.69,0.14,5682,64,7021,85,75,15,3770,974,1023,692,51,49
"""13196900""","""Madison Athens-Clarke Oconee Regional Transportation Study""","""Athens-Clarke County, GA,Atlanta-Sandy Springs-Roswell, GA,Jefferson, GA""",86.10,155376.57,55647.02,153402.12,62,73,48,32,40,24,30,33,23,8.76,8.52,1.67,2,2,21252,19034,21645,2,2,2,12162,10533,12662,9099,7776,9550,2945,2638,2999,118,119,113,166,167,158,3.5,4.2,0.98,0.36,8074,55,12694,87,49,31,2293,1084,1178,838,48,52
"""13197000""","""Augusta Regional Transportation Study""","""Augusta-Richmond County, GA-SC""",270.97,458060.92,164407.05,485824.72,56,66,49,28,35,24,28,31,25,9.45,9.31,1.84,2,2,22925,20423,23191,1,1,1,13188,11459,13493,10007,8624,10275,3177,2831,3214,4,4,4,4,4,4,3.6,2.7,1.43,0.34,7837,69,9114,86,46,38,2175,1089,1098,825,65,35
"""13197100""","""Atlanta Regional Commission""","""Atlanta-Sandy Springs-Roswell, GA,Cedartown, GA,Gainesville, GA,Jefferson, GA,LaGrange, GA""",2342.11,5051405.49,1791866.36,2852580.48,52,62,54,29,36,31,23,26,24,9.19,14.07,1.83,2,2,22022,19527,21475,3,3,3,13076,11748,12773,9940,8961,9714,3052,2706,2976,85,81,84,77,73,76,2.5,5.9,1.68,0.63,17538,67,27631,88,46,39,2389,1378,1415,970,63,37
"""13198200""","""Warner Robins Area Transportation Study""","""Macon, GA,Warner Robins, GA""",77.10,154841.95,56778.74,261299.59,52,62,49,25,32,24,26,30,25,9.83,9.01,1.88,2,2,23444,20909,23507,0,0,0,13485,12226,13590,10236,9328,10332,3249,2897,3257,0,0,0,0,0,0,2.6,2.7,0.69,0.22,7403,73,6072,85,32,25,2511,1075,1107,807,66,34
"""13198301""","""Coastal Region MPO""","""Hilton Head Island-Bluffton-Beaufort, SC,Savannah, GA""",203.48,278836.82,104721.65,273997.29,54,64,51,30,37,28,24,27,23,8.64,13.90,1.72,2,2,21419,19205,21458,2,2,2,12351,11032,12434,9359,8347,9436,2968,2661,2974,24,25,24,36,37,36,3.3,5.7,1.65,0.38,9129,62,12357,86,36,31,3111,1253,1232,924,55,45
"""13198302""","""Floyd-Rome Urban Transportation Study""","""Atlanta-Sandy Springs-Roswell, GA,Calhoun, GA,Cedartown, GA,Chattanooga, TN-GA,Rome, GA,Summerville, GA""",56.00,96168.74,34873.86,326352.33,59,69,47,28,35,22,32,35,26,9.59,4.59,1.81,2,2,23244,20857,23994,0,0,0,13096,11472,13747,9874,8580,10422,3221,2891,3325,0,1,1,0,1,1,1.9,3.1,0.52,0.11,4568,72,5827,85,89,11,3518,968,1052,620,61,39
"""13199100""","""Brunswick Area Transportation Study""","""Brunswick, GA,Jesup, GA,St. Marys, GA""",53.99,81726.93,32304.04,268483.63,62,73,52,33,42,27,29,31,25,8.50,6.36,1.76,2,2,22407,19998,23418,0,0,0,12711,11095,13391,9600,8317,10140,3105,2772,3245,6,6,6,5,5,5,2.5,3.3,1.15,0.12,3973,64,4921,84,55,17,3822,1230,1264,840,61,39
"""13200301""","""Gainesville-Hall MPO""","""Atlanta-Sandy Springs-Roswell, GA,Cornelia, GA,Gainesville, GA,Jefferson, GA""",95.01,203147.58,67039.97,284058.24,57,68,53,29,36,28,28,32,26,10.49,4.78,2.00,2,2,25212,22602,24037,0,0,0,14355,13026,13925,10860,9893,10593,3494,3132,3331,1,1,1,2,2,2,2.3,2.8,0.63,0.24,5999,73,8601,86,74,19,2813,1241,1262,903,68,32
"""13200302""","""Greater Dalton MPO""","""Calhoun, GA,Chattanooga, TN-GA,Cleveland, TN,Dalton, GA""",70.89,103308.55,34531.33,185639.71,59,70,44,28,35,20,32,37,25,10.01,5.36,1.83,2,2,24262,21728,23762,0,0,0,12803,11615,13496,9439,8603,10202,3363,3012,3293,1,1,1,1,0,1,2.6,4.1,0.61,0.19,4887,65,8606,85,68,19,2780,910,977,644,64,36
"""13200303""","""Valdosta-Lowndes MPO""","""Valdosta, GA""",48.41,77567.67,27854.77,66223.66,63,75,45,31,39,21,32,36,24,8.73,12.63,1.66,2,2,22009,19824,22611,0,0,0,11608,10541,12834,8553,7788,9698,3051,2748,3133,3,5,3,3,4,2,3.9,3.1,1.19,0.42,7130,65,10043,87,32,33,2221,936,960,795,43,57
"""13200304""","""Hinesville Area MPO""","""Brunswick, GA,Hinesville, GA,Savannah, GA""",32.46,68990.23,24385.20,362315.51,58,68,47,29,37,24,29,32,24,9.42,6.62,1.74,2,2,23281,20943,22876,1,1,1,12741,11145,12856,9492,8219,9662,3226,2903,3170,22,23,24,19,20,21,4.4,4.4,1.43,0.07,4193,57,2929,81,72,10,3600,1058,1011,907,49,51
"""13201300""","""Cartersville-Bartow Metropolitan Planning Organization""","""Atlanta-Sandy Springs-Roswell, GA,Calhoun, GA,Cedartown, GA,Rome, GA""",49.00,101358.25,35739.12,294108.45,48,57,50,22,28,24,25,29,26,10.11,3.58,2.00,2,2,24859,22254,24290,0,0,0,14319,13058,14033,10874,9974,10667,3445,3084,3366,1,0,0,1,0,0,2.1,2.5,0.50,0.12,5140,73,5874,85,85,23,2761,1063,1106,852,65,35
"""15197500""","""Oahu MPO""","""Urban Honolulu, HI""",588.08,981424.69,308896.31,383284.39,52,61,68,33,41,46,19,20,22,8.48,67.89,1.83,2,2,20803,18393,18638,9,8,9,13951,11940,11947,10420,8819,8777,3337,2949,2989,194,171,181,242,213,226,3.4,5.9,3.74,0.81,23497,47,38635,88,32,36,3575,2058,1930,1672,54,46
"""15201300""","""Maui MPO""","""Kahului-Wailuku-Lahaina, HI""",88.00,148642.47,49355.90,457447.51,56,67,66,34,42,42,23,25,25,9.84,19.78,1.96,2,2,24332,21800,22620,3,2,2,15116,13164,13515,11168,9633,9848,3903,3496,3627,44,35,39,51,41,46,1.6,4.2,1.19,0.11,4451,62,5080,83,97,10,4898,1864,1927,1377,58,42
"""16197700""","""Community Planning Association of Southwest Idaho""","""Boise City, ID,Mountain Home, ID,Ontario, OR-ID""",252.99,616405.23,223087.72,1049531.17,53,63,50,27,34,25,26,29,25,9.39,16.14,1.85,2,2,22311,19906,22323,1,1,1,13347,11975,13423,10085,9064,10161,3251,2901,3253,10,11,10,14,15,14,1.7,3.6,1.41,0.21,12138,76,17135,88,25,25,2798,1143,1183,848,68,32
"""16198200""","""Bannock Transportation Planning Organization""","""Pocatello, ID""",50.74,73397.88,26727.92,64325.11,55,63,45,26,33,21,29,31,24,9.02,14.68,1.72,2,2,21462,19150,21700,2,2,2,12500,10706,12849,9368,7911,9684,3127,2791,3162,4,4,4,10,10,10,2.5,4.9,1.72,0.42,7408,64,9665,86,19,53,2129,954,1063,590,64,36
"""16199200""","""Bonneville MPO""","""Blackfoot, ID,Idaho Falls, ID""",61.41,100131.99,34080.49,99291.09,52,61,48,25,31,23,27,30,25,9.66,15.56,1.90,2,2,23239,20698,22390,1,1,1,13702,12288,13391,10315,9272,10128,3386,3016,3263,0,0,0,1,1,1,2.4,3.3,1.53,0.34,7861,71,12294,87,16,56,1590,1050,1064,739,71,29
"""16200301""","""Kootenai MPO""","""Coeur d'Alene, ID,Sandpoint, ID,Spokane-Spokane Valley, WA""",66.00,145043.71,56420.25,796262.31,56,65,52,29,36,26,27,30,26,9.48,9.37,1.87,2,2,22743,20286,23446,1,1,1,13512,11741,13936,10185,8772,10507,3314,2957,3416,13,12,13,11,11,11,0.9,2.7,0.47,0.07,5475,72,6549,84,68,9,4077,1176,1279,874,70,30
"""16200302""","""Lewis-Clark Valley MPO""","""Lewiston, ID-WA,Pullman, WA""",44.03,47419.12,19689.25,26672.70,53,61,47,25,32,22,27,30,25,9.05,17.01,1.75,2,2,21719,19322,23092,0,0,0,12838,11146,13590,9538,8210,10081,3296,2933,3504,4,3,5,3,3,4,3.1,2.6,2.23,0.74,5448,68,6173,85,18,67,2167,999,1053,647,67,33
"""17196201""","""The Chicago Metropolitan Agency for Planning""","""Chicago-Naperville-Elgin, IL-IN-WI,Kankakee, IL,Ottawa-Peru, IL,Rockford, IL,Whitewater-Elkhorn, WI""",5890.30,8528876.82,3075207.38,2599161.43,52,61,58,32,40,37,20,21,21,7.46,38.73,1.61,1,2,18141,15823,17569,13,13,13,12127,10337,11268,9179,7738,8406,2641,2301,2556,308,298,306,204,197,203,3.2,7.6,3.50,1.18,45911,51,65331,90,11,80,1852,1658,1820,922,64,36
"""17196202""","""Springfield Area Transportation Study""","""Springfield, IL""",149.24,166468.89,70300.84,147323.73,44,52,47,23,29,24,21,23,23,8.34,15.12,1.63,1,2,20477,18313,21288,2,2,2,11802,10451,12163,8886,7840,9132,2898,2592,3013,18,18,19,27,28,28,2.5,8.3,1.98,0.48,10888,69,23343,85,19,41,1924,1091,1122,656,67,33
"""17196401""","""Rockford Metropolitan Agency for Planning""","""Rochelle, IL,Rockford, IL""",268.30,312866.96,120427.65,277610.37,52,60,49,27,33,25,25,27,24,8.83,14.76,1.75,2,2,21434,19131,21811,1,2,1,12576,10794,12841,9525,8066,9737,3034,2709,3087,17,19,17,22,25,22,2.1,5.9,1.64,0.43,12494,70,15153,87,23,42,2236,1113,1155,644,67,33
"""17196402""","""Champaign County Regional Planning Commission""","""Champaign-Urbana, IL""",111.84,164118.91,63986.92,116453.97,51,59,46,28,34,25,23,25,22,7.57,20.63,1.59,1,2,18454,16392,19201,7,6,7,11346,9707,11811,8644,7301,8999,2612,2321,2718,90,85,95,164,156,173,4.0,4.7,2.82,0.55,14119,50,20241,88,20,44,2022,1108,1037,847,50,50
"""17196403""","""Decatur Urbanized Area Transportation Study""","""Decatur, IL""",85.94,96287.21,39698.86,138050.19,49,57,45,23,29,20,26,28,24,8.58,12.08,1.73,2,2,21072,18894,22405,2,2,2,12394,10668,13196,9393,7973,10006,2982,2675,3171,19,20,19,48,50,48,1.6,4.5,1.33,0.29,8241,78,9789,86,27,27,2425,910,936,622,67,33
"""17196600""","""Bi-State Regional Commission""","""Davenport-Moline-Rock Island, IA-IL,Muscatine, IA""",227.38,300498.14,121625.42,237201.25,48,57,48,25,31,24,24,26,24,8.59,16.64,1.71,2,2,20771,18555,21439,3,3,3,12300,10932,12673,9323,8269,9600,2940,2626,3034,37,37,38,100,100,104,2.6,6.1,2.09,0.51,10568,70,13160,86,19,63,1951,1083,1182,649,68,32
"""17196700""","""McLean County Regional Planning Commission""","""Bloomington, IL""",79.36,139633.75,52681.31,95502.54,44,51,48,23,29,27,21,22,22,8.52,17.27,1.70,2,2,20526,18199,20271,4,4,4,12638,10781,11877,9689,8166,8962,2906,2576,2869,43,40,46,84,77,90,2.7,8.0,2.53,0.55,12467,56,20900,86,22,40,2102,1195,1278,809,61,39
"""17197600""","""Tri-County Regional Planning Commission (IL)""","""Peoria, IL""",212.28,305076.94,123027.74,367934.73,47,56,49,24,30,24,23,26,24,8.99,12.93,1.78,2,2,21705,19402,22354,1,1,2,12797,11454,13088,9712,8695,9910,3072,2746,3164,13,13,14,25,25,25,2.1,5.7,1.69,0.33,9466,75,12800,86,30,39,2089,1090,1202,674,69,31
"""17198300""","""Kankakee County Regional Planning Commission""","""Kankakee, IL""",59.05,84815.70,30659.42,95642.29,50,60,49,27,33,26,25,27,24,8.91,13.88,1.78,2,2,21749,19306,22049,2,2,2,12787,11443,12972,9696,8699,9839,3078,2732,3121,13,12,13,31,29,31,2.5,5.1,1.97,0.32,8493,68,11109,86,31,27,2238,1159,1253,778,66,34
"""17200301""","""Danville Area Transportation Study""","""Danville, IL,Terre Haute, IN""",42.51,56689.81,22174.24,109280.64,52,60,43,23,29,19,28,31,24,8.59,8.05,1.70,2,2,20970,18767,22372,1,1,1,12237,10580,13173,9250,7903,9990,2968,2657,3167,19,20,17,37,40,33,2.5,4.7,1.43,0.20,5094,77,5844,84,24,49,1896,838,894,634,66,34
