Location,Year,Series,Series Code,Permits
BURNS TOWN,1998,Units in All Multi-Family Structures,3,2
BURNS TOWN,1999,Units in All Multi-Family Structures,3,4
BURNS TOWN,2000,Units in All Multi-Family Structures,3,4
BURNS TOWN,2001,Units in All Multi-Family Structures,3,0
BURNS TOWN,2002,Units in All Multi-Family Structures,3,0
BURNS TOWN,2003,Units in All Multi-Family Structures,3,0
BURNS TOWN,2004,Units in All Multi-Family Structures,3,0
BURNS TOWN,2005,Units in All Multi-Family Structures,3,0
BURNS TOWN,2006,Units in All Multi-Family Structures,3,0
BURNS TOWN,2007,Units in All Multi-Family Structures,3,0
BURNS TOWN,2008,Units in All Multi-Family Structures,3,0
BURNS TOWN,2009,Units in All Multi-Family Structures,3,0
BURNS TOWN,2010,Units in All Multi-Family Structures,3,0
BURNS TOWN,2011,Units in All Multi-Family Structures,3,0
BURNS TOWN,2012,Units in All Multi-Family Structures,3,0
BURNS TOWN,2013,Units in All Multi-Family Structures,3,0
BURNS TOWN,2014,Units in All Multi-Family Structures,3,0
BURNS TOWN,2015,Units in All Multi-Family Structures,3,0
BURNS TOWN,2016,Units in All Multi-Family Structures,3,0
BURNS TOWN,2017,Units in All Multi-Family Structures,3,0
BURNS TOWN,2018,Units in All Multi-Family Structures,3,0
BURNS TOWN,2019,Units in All Multi-Family Structures,3,0
BURNS TOWN,2020,Units in All Multi-Family Structures,3,0
BURNS TOWN,2021,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1980,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1981,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1982,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1983,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1984,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1985,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1986,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1987,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1988,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1989,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1990,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1991,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1992,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1993,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1994,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1995,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1996,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1997,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1998,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1999,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2000,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2001,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2002,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2003,Units in Single-Family Structures,2,1
CHARLOTTE TOWN,2004,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2005,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2006,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2007,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2008,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2009,Units in Single-Family Structures,2,3
CHARLOTTE TOWN,2010,Units in Single-Family Structures,2,1
CHARLOTTE TOWN,2011,Units in Single-Family Structures,2,1
CHARLOTTE TOWN,2012,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2013,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2014,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2015,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2016,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2017,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2018,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2019,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2020,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,2021,Units in Single-Family Structures,2,0
CHARLOTTE TOWN,1980,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1981,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1982,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1983,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1984,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1985,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1986,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1987,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1988,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1989,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1990,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1991,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1992,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1993,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1994,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1995,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1996,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1997,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1998,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,1999,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2000,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2001,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2002,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2003,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2004,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2005,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2006,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2007,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2008,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2009,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2010,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2011,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2012,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2013,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2014,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2015,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2016,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2017,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2018,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2019,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2020,Units in All Multi-Family Structures,3,0
CHARLOTTE TOWN,2021,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1980,Units in Single-Family Structures,2,154
CHEATHAM COUNTY UNINCORPORATED AREA,1981,Units in Single-Family Structures,2,104
CHEATHAM COUNTY UNINCORPORATED AREA,1982,Units in Single-Family Structures,2,119
CHEATHAM COUNTY UNINCORPORATED AREA,1983,Units in Single-Family Structures,2,148
CHEATHAM COUNTY UNINCORPORATED AREA,1984,Units in Single-Family Structures,2,162
CHEATHAM COUNTY UNINCORPORATED AREA,1985,Units in Single-Family Structures,2,227
CHEATHAM COUNTY UNINCORPORATED AREA,1986,Units in Single-Family Structures,2,304
CHEATHAM COUNTY UNINCORPORATED AREA,1987,Units in Single-Family Structures,2,391
CHEATHAM COUNTY UNINCORPORATED AREA,1988,Units in Single-Family Structures,2,339
CHEATHAM COUNTY UNINCORPORATED AREA,1989,Units in Single-Family Structures,2,307
CHEATHAM COUNTY UNINCORPORATED AREA,1990,Units in Single-Family Structures,2,223
CHEATHAM COUNTY UNINCORPORATED AREA,1991,Units in Single-Family Structures,2,214
CHEATHAM COUNTY UNINCORPORATED AREA,1992,Units in Single-Family Structures,2,246
CHEATHAM COUNTY UNINCORPORATED AREA,1993,Units in Single-Family Structures,2,269
CHEATHAM COUNTY UNINCORPORATED AREA,1994,Units in Single-Family Structures,2,260
CHEATHAM COUNTY UNINCORPORATED AREA,1995,Units in Single-Family Structures,2,327
CHEATHAM COUNTY UNINCORPORATED AREA,1996,Units in Single-Family Structures,2,356
CHEATHAM COUNTY UNINCORPORATED AREA,1997,Units in Single-Family Structures,2,389
CHEATHAM COUNTY UNINCORPORATED AREA,1998,Units in Single-Family Structures,2,245
CHEATHAM COUNTY UNINCORPORATED AREA,1999,Units in Single-Family Structures,2,177
CHEATHAM COUNTY UNINCORPORATED AREA,2000,Units in Single-Family Structures,2,102
CHEATHAM COUNTY UNINCORPORATED AREA,2001,Units in Single-Family Structures,2,129
CHEATHAM COUNTY UNINCORPORATED AREA,2002,Units in Single-Family Structures,2,166
CHEATHAM COUNTY UNINCORPORATED AREA,2003,Units in Single-Family Structures,2,165
CHEATHAM COUNTY UNINCORPORATED AREA,2004,Units in Single-Family Structures,2,139
CHEATHAM COUNTY UNINCORPORATED AREA,2005,Units in Single-Family Structures,2,108
CHEATHAM COUNTY UNINCORPORATED AREA,2006,Units in Single-Family Structures,2,138
CHEATHAM COUNTY UNINCORPORATED AREA,2007,Units in Single-Family Structures,2,103
CHEATHAM COUNTY UNINCORPORATED AREA,2008,Units in Single-Family Structures,2,80
CHEATHAM COUNTY UNINCORPORATED AREA,2009,Units in Single-Family Structures,2,42
CHEATHAM COUNTY UNINCORPORATED AREA,2010,Units in Single-Family Structures,2,35
CHEATHAM COUNTY UNINCORPORATED AREA,2011,Units in Single-Family Structures,2,30
CHEATHAM COUNTY UNINCORPORATED AREA,2012,Units in Single-Family Structures,2,44
CHEATHAM COUNTY UNINCORPORATED AREA,2013,Units in Single-Family Structures,2,45
CHEATHAM COUNTY UNINCORPORATED AREA,2014,Units in Single-Family Structures,2,73
CHEATHAM COUNTY UNINCORPORATED AREA,2015,Units in Single-Family Structures,2,81
CHEATHAM COUNTY UNINCORPORATED AREA,2016,Units in Single-Family Structures,2,109
CHEATHAM COUNTY UNINCORPORATED AREA,2017,Units in Single-Family Structures,2,112
CHEATHAM COUNTY UNINCORPORATED AREA,2018,Units in Single-Family Structures,2,141
CHEATHAM COUNTY UNINCORPORATED AREA,2019,Units in Single-Family Structures,2,201
CHEATHAM COUNTY UNINCORPORATED AREA,2020,Units in Single-Family Structures,2,116
CHEATHAM COUNTY UNINCORPORATED AREA,2021,Units in Single-Family Structures,2,100
CHEATHAM COUNTY UNINCORPORATED AREA,1980,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1981,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1982,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1983,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1984,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1985,Units in All Multi-Family Structures,3,9
CHEATHAM COUNTY UNINCORPORATED AREA,1986,Units in All Multi-Family Structures,3,18
CHEATHAM COUNTY UNINCORPORATED AREA,1987,Units in All Multi-Family Structures,3,4
CHEATHAM COUNTY UNINCORPORATED AREA,1988,Units in All Multi-Family Structures,3,15
CHEATHAM COUNTY UNINCORPORATED AREA,1989,Units in All Multi-Family Structures,3,4
CHEATHAM COUNTY UNINCORPORATED AREA,1990,Units in All Multi-Family Structures,3,4
CHEATHAM COUNTY UNINCORPORATED AREA,1991,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1992,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1993,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1994,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1995,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1996,Units in All Multi-Family Structures,3,4
CHEATHAM COUNTY UNINCORPORATED AREA,1997,Units in All Multi-Family Structures,3,2
CHEATHAM COUNTY UNINCORPORATED AREA,1998,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,1999,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2000,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2001,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2002,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2003,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2004,Units in All Multi-Family Structures,3,4
CHEATHAM COUNTY UNINCORPORATED AREA,2005,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2006,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2007,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2008,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2009,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2010,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2011,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2012,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2013,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2014,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2015,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2016,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2017,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2018,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2019,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2020,Units in All Multi-Family Structures,3,0
CHEATHAM COUNTY UNINCORPORATED AREA,2021,Units in All Multi-Family Structures,3,0
CLARKSVILLE,1980,Units in Single-Family Structures,2,515
CLARKSVILLE,1981,Units in Single-Family Structures,2,103
CLARKSVILLE,1982,Units in Single-Family Structures,2,325
CLARKSVILLE,1983,Units in Single-Family Structures,2,586
CLARKSVILLE,1984,Units in Single-Family Structures,2,420
CLARKSVILLE,1985,Units in Single-Family Structures,2,555
CLARKSVILLE,1986,Units in Single-Family Structures,2,669
CLARKSVILLE,1987,Units in Single-Family Structures,2,676
CLARKSVILLE,1988,Units in Single-Family Structures,2,616
CLARKSVILLE,1989,Units in Single-Family Structures,2,584
CLARKSVILLE,1990,Units in Single-Family Structures,2,515
CLARKSVILLE,1991,Units in Single-Family Structures,2,793
CLARKSVILLE,1992,Units in Single-Family Structures,2,884
CLARKSVILLE,1993,Units in Single-Family Structures,2,1002
CLARKSVILLE,1994,Units in Single-Family Structures,2,863
CLARKSVILLE,1995,Units in Single-Family Structures,2,892
CLARKSVILLE,1996,Units in Single-Family Structures,2,908
CLARKSVILLE,1997,Units in Single-Family Structures,2,756
CLARKSVILLE,1998,Units in Single-Family Structures,2,865
CLARKSVILLE,1999,Units in Single-Family Structures,2,849
CLARKSVILLE,2000,Units in Single-Family Structures,2,628
CLARKSVILLE,2001,Units in Single-Family Structures,2,692
CLARKSVILLE,2002,Units in Single-Family Structures,2,806
CLARKSVILLE,2003,Units in Single-Family Structures,2,987
CLARKSVILLE,2004,Units in Single-Family Structures,2,1550
CLARKSVILLE,2005,Units in Single-Family Structures,2,1374
CLARKSVILLE,2006,Units in Single-Family Structures,2,1437
CLARKSVILLE,2007,Units in Single-Family Structures,2,1038
CLARKSVILLE,2008,Units in Single-Family Structures,2,635
CLARKSVILLE,2009,Units in Single-Family Structures,2,859
CLARKSVILLE,2010,Units in Single-Family Structures,2,675
CLARKSVILLE,2011,Units in Single-Family Structures,2,996
CLARKSVILLE,2012,Units in Single-Family Structures,2,937
CLARKSVILLE,2013,Units in Single-Family Structures,2,779
CLARKSVILLE,2014,Units in Single-Family Structures,2,850
CLARKSVILLE,2015,Units in Single-Family Structures,2,688
CLARKSVILLE,2016,Units in Single-Family Structures,2,788
CLARKSVILLE,2017,Units in Single-Family Structures,2,806
CLARKSVILLE,2018,Units in Single-Family Structures,2,669
CLARKSVILLE,2019,Units in Single-Family Structures,2,1428
CLARKSVILLE,2020,Units in Single-Family Structures,2,1927
CLARKSVILLE,2021,Units in Single-Family Structures,2,1452
CLARKSVILLE,1980,Units in All Multi-Family Structures,3,38
CLARKSVILLE,1981,Units in All Multi-Family Structures,3,54
CLARKSVILLE,1982,Units in All Multi-Family Structures,3,416
CLARKSVILLE,1983,Units in All Multi-Family Structures,3,328
CLARKSVILLE,1984,Units in All Multi-Family Structures,3,297
CLARKSVILLE,1985,Units in All Multi-Family Structures,3,214
CLARKSVILLE,1986,Units in All Multi-Family Structures,3,248
CLARKSVILLE,1987,Units in All Multi-Family Structures,3,295
CLARKSVILLE,1988,Units in All Multi-Family Structures,3,270
CLARKSVILLE,1989,Units in All Multi-Family Structures,3,337
CLARKSVILLE,1990,Units in All Multi-Family Structures,3,108
CLARKSVILLE,1991,Units in All Multi-Family Structures,3,106
CLARKSVILLE,1992,Units in All Multi-Family Structures,3,135
CLARKSVILLE,1993,Units in All Multi-Family Structures,3,371
CLARKSVILLE,1994,Units in All Multi-Family Structures,3,502
CLARKSVILLE,1995,Units in All Multi-Family Structures,3,413
CLARKSVILLE,1996,Units in All Multi-Family Structures,3,366
CLARKSVILLE,1997,Units in All Multi-Family Structures,3,338
CLARKSVILLE,1998,Units in All Multi-Family Structures,3,111
CLARKSVILLE,1999,Units in All Multi-Family Structures,3,88
CLARKSVILLE,2000,Units in All Multi-Family Structures,3,377
CLARKSVILLE,2001,Units in All Multi-Family Structures,3,480
CLARKSVILLE,2002,Units in All Multi-Family Structures,3,343
CLARKSVILLE,2003,Units in All Multi-Family Structures,3,589
CLARKSVILLE,2004,Units in All Multi-Family Structures,3,412
CLARKSVILLE,2005,Units in All Multi-Family Structures,3,775
CLARKSVILLE,2006,Units in All Multi-Family Structures,3,1085
CLARKSVILLE,2007,Units in All Multi-Family Structures,3,535
CLARKSVILLE,2008,Units in All Multi-Family Structures,3,418
CLARKSVILLE,2009,Units in All Multi-Family Structures,3,181
CLARKSVILLE,2010,Units in All Multi-Family Structures,3,760
CLARKSVILLE,2011,Units in All Multi-Family Structures,3,510
CLARKSVILLE,2012,Units in All Multi-Family Structures,3,421
CLARKSVILLE,2013,Units in All Multi-Family Structures,3,580
CLARKSVILLE,2014,Units in All Multi-Family Structures,3,137
CLARKSVILLE,2015,Units in All Multi-Family Structures,3,68
CLARKSVILLE,2016,Units in All Multi-Family Structures,3,256
CLARKSVILLE,2017,Units in All Multi-Family Structures,3,227
CLARKSVILLE,2018,Units in All Multi-Family Structures,3,269
CLARKSVILLE,2019,Units in All Multi-Family Structures,3,160
CLARKSVILLE,2020,Units in All Multi-Family Structures,3,321
