place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""4761040""","""Pulaski""","""""",2.88,3545.52,1450.81,9350.17,45,53,37,19,23,15,26,30,22,6.78,5.78,1.72,2,2,17677,16958,18939,0,0,0,12941,11919,13700,10276,9361,10845,2659,2552,2849,6,6,6,7,7,7,1.9,1.9,0.75,0.16,2753,69,3635,85,41,28,2494,770,772,669,53,47
"""4761160""","""Puryear""","""Paris, TN""",0.11,95.90,38.82,605.81,56,69,40,22,27,14,35,41,26,8.84,0.57,1.90,2,2,21388,20612,23453,0,0,0,14033,13434,16058,10809,10327,12524,3218,3102,3528,5,5,6,7,6,7,2.3,0.8,0.78,0.06,1538,75,1315,87,70,12,1967,734,791,519,81,19
"""4761520""","""Ramer""","""""",0.07,73.73,29.19,1145.46,69,85,46,30,38,19,39,47,27,10.46,0.27,2.03,2,2,24751,23827,26503,0,0,0,15257,14644,17163,11527,11054,13170,3725,3586,3987,5,5,6,6,6,7,1.6,0.6,0.11,0.03,1540,74,1250,87,135,7,2823,993,985,1022,83,17
"""4761960""","""Red Bank""","""Chattanooga, TN-GA""",11.99,11597.56,5663.43,3879.32,45,54,39,21,26,18,24,28,21,6.58,10.74,1.70,2,2,17066,16557,17718,1,1,1,12759,11808,13225,10181,9305,10550,2567,2492,2665,10,11,11,12,12,12,5.2,4.9,2.52,1.46,11634,62,11857,81,17,117,1224,925,1082,738,59,41
"""4762000""","""Red Boiling Springs""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.17,304.20,98.93,1119.87,37,45,39,15,18,15,22,27,23,7.66,0.68,1.93,2,2,21664,21048,21621,0,0,0,14839,14334,14761,11575,11162,11502,3259,3166,3252,6,6,6,7,7,7,3.0,1.3,0.59,0.09,2042,63,1751,86,61,16,1832,802,1021,549,60,40
"""4763060""","""Ridgely""","""""",1.04,1210.77,459.43,1238.54,54,66,34,25,31,14,30,35,20,5.61,10.76,1.48,1,2,13368,12536,16690,0,0,0,10392,9860,12859,8377,7969,10344,2012,1887,2511,4,4,4,5,5,5,1.8,0.6,2.13,0.37,1440,76,1152,87,12,44,4135,720,870,575,52,48
"""4763080""","""Ridgeside""","""Chattanooga, TN-GA""",0.59,719.99,315.32,105.16,43,52,37,21,26,18,23,26,20,6.46,19.76,1.61,2,2,15997,15758,16423,2,2,2,12038,11125,12477,9614,8734,9989,2407,2371,2470,18,20,18,21,23,21,7.1,5.9,5.12,3.00,16162,54,23948,80,6,204,719,922,1554,572,36,64
"""4763140""","""Ridgetop""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.83,2309.43,879.51,1939.05,45,55,47,22,27,23,23,28,24,9.07,5.14,1.99,2,2,22084,21501,22030,0,0,0,15207,14767,15140,11882,11530,11823,3322,3234,3314,2,2,2,1,1,1,2.2,2.6,1.17,0.45,4932,78,4553,84,50,34,2080,1198,1312,1013,61,39
"""4763340""","""Ripley""","""""",5.67,6363.90,2672.24,8250.80,52,64,36,22,28,14,30,36,22,6.83,3.90,1.65,2,2,17536,16658,19574,0,0,0,11993,11422,13824,9349,8909,10874,2639,2507,2945,6,6,6,7,8,7,2.7,1.6,1.15,0.32,2790,70,3006,85,42,38,1857,742,924,628,46,54
"""4763800""","""Rives""","""Union City, TN""",0.01,10.84,4.34,235.64,67,82,45,29,36,18,38,46,27,10.54,0.55,2.02,2,2,23998,23134,26315,0,0,0,15092,14555,17116,11476,11069,13152,3611,3481,3959,5,5,5,6,6,7,1.4,0.6,0.36,0.02,1607,76,1532,87,125,6,2944,954,1043,741,78,22
"""4763840""","""Roan Mountain""","""Johnson City, TN""",1.13,820.82,331.22,4240.92,62,75,47,29,36,20,33,39,26,9.17,0.85,1.97,2,2,22326,21730,24262,0,0,0,14554,14006,16480,11188,10730,12823,3360,3270,3650,7,6,7,8,8,9,1.9,1.2,0.55,0.08,2295,77,1820,86,87,25,1821,1067,1230,,89,11
"""4763920""","""Robbins""","""""",0.03,40.20,14.68,1118.37,66,80,44,26,32,16,40,48,28,11.70,0.21,2.03,2,2,26143,25357,27884,0,0,0,15450,14863,17408,11510,11042,13207,3934,3816,4195,6,6,7,8,7,8,0.6,0.9,0.13,0.01,1909,73,1463,86,283,5,4144,834,888,542,84,16
"""4764160""","""Rockford""","""Knoxville, TN""",0.51,967.93,371.32,2011.10,54,65,48,27,33,23,27,32,24,8.86,3.55,1.96,2,2,20918,20416,21632,1,1,1,14890,13869,15361,11731,10785,12094,3147,3072,3254,12,12,13,15,15,16,2.6,3.6,0.68,0.18,6447,79,8230,83,39,23,1803,1211,1328,865,79,21
"""4764400""","""Rockvale""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.40,522.55,183.18,2796.09,50,62,53,23,29,24,27,33,28,12.30,0.91,2.28,2,2,28594,28173,28594,0,0,0,17916,17513,17863,13613,13273,13560,4301,4238,4301,2,2,2,7,6,7,0.1,2.2,0.21,0.07,3867,95,3826,85,357,6,4739,1264,1249,981,85,15
"""4764440""","""Rockwood""","""Knoxville, TN""",1.32,1948.45,765.68,3337.43,38,45,33,14,18,12,23,27,21,5.86,4.96,1.69,2,2,17066,16370,17918,0,0,0,12712,11697,13217,10139,9227,10515,2567,2463,2695,6,6,6,7,7,7,3.8,1.5,1.37,0.23,2975,71,2867,86,21,42,1795,652,852,476,55,45
"""4764820""","""Rogersville""","""Kingsport-Bristol, TN-VA""",1.99,3014.57,1066.11,2398.28,47,57,36,20,26,15,27,32,21,7.10,4.32,1.65,2,2,16714,15993,18325,0,0,0,11914,11412,13435,9392,8999,10671,2515,2407,2757,6,7,6,8,8,8,4.3,2.5,1.38,0.44,2991,66,4744,84,17,86,1241,764,951,518,53,47
"""4765240""","""Rossville""","""Memphis, TN-MS-AR""",0.31,364.71,147.83,3343.70,66,80,57,35,43,29,32,37,27,11.04,0.49,2.17,2,2,26089,25401,26455,0,0,0,16927,15729,17273,12995,11899,13286,3925,3822,3980,7,7,7,9,9,9,1.2,0.9,0.54,0.04,2764,76,3172,86,166,7,2920,1533,1787,352,84,16
"""4765642""","""Rural Hill""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4765760""","""Rutherford""","""Jackson, TN""",0.41,412.14,167.20,1487.08,51,63,41,21,26,16,31,37,25,8.34,1.03,1.95,2,2,21421,20638,22646,0,0,0,14319,13736,15789,11090,10625,12377,3224,3106,3407,5,5,6,7,7,7,2.3,0.8,1.15,0.11,1693,84,1297,87,43,20,1612,814,874,648,79,21
"""4765820""","""Rutledge""","""Morristown, TN""",0.00,4.68,1.64,41.48,62,77,48,28,35,21,34,41,27,10.86,0.43,2.08,2,2,25713,24944,26731,0,0,0,15661,15145,17028,11785,11385,13000,3869,3754,4021,7,7,7,9,8,9,1.8,1.0,0.07,0.04,2787,61,2202,86,179,8,3623,1082,1414,,80,20
"""4766160""","""St. Joseph""","""Florence-Muscle Shoals, AL,Lawrenceburg, TN""",0.16,240.29,94.26,2406.75,55,67,41,20,25,14,35,42,27,9.82,0.39,2.05,2,2,24118,23224,25022,0,0,0,15261,14624,16731,11625,11124,12960,3629,3495,3764,6,6,6,8,8,8,1.8,0.7,0.32,0.04,1911,80,1380,87,87,11,2120,732,788,479,85,15
"""4766220""","""Sale Creek""","""Chattanooga, TN-GA,Dayton, TN""",2.69,2773.25,1012.13,19331.07,57,69,49,26,33,22,31,36,27,11.05,0.63,2.14,2,2,25284,24735,26137,0,0,0,16580,15452,17129,12772,11726,13193,3804,3722,3932,4,4,4,5,4,5,1.6,1.4,0.17,0.05,2506,70,2056,86,142,16,3225,1163,1192,211,90,10
"""4766340""","""Saltillo""","""""",0.07,62.12,27.51,1868.09,59,72,41,22,28,15,37,44,27,9.49,0.14,2.00,2,2,24165,23387,25814,0,0,0,14978,14330,16930,11336,10805,13041,3636,3519,3883,6,6,6,7,7,8,1.8,0.6,0.14,0.01,1429,66,1070,87,150,6,3081,762,825,516,89,11
"""4766360""","""Samburg""","""Union City, TN""",0.01,18.21,8.04,310.85,65,80,45,26,32,16,39,47,28,10.97,0.29,2.06,2,2,25798,25047,28048,0,0,0,15607,15014,17798,11719,11240,13573,3882,3769,4219,5,5,6,7,6,8,0.9,0.5,0.33,0.03,1601,79,1107,87,213,6,3394,854,889,672,89,11
"""4766660""","""Sardis""","""""",0.09,73.81,30.57,1599.65,59,72,44,23,29,16,36,43,27,10.03,0.19,2.08,2,2,24840,24097,25955,0,0,0,15571,14911,17273,11827,11278,13362,3738,3626,3904,6,6,6,8,7,8,1.2,0.6,0.11,0.02,1398,80,1124,87,146,6,3094,843,860,625,94,6
"""4766680""","""Saulsbury""","""""",0.01,11.50,4.47,385.62,64,78,45,28,35,18,36,43,26,9.39,0.11,1.93,2,2,22837,22151,24759,0,0,0,14384,13706,16541,10941,10366,12810,3437,3333,3724,6,6,7,8,8,8,2.0,0.5,0.23,0.01,1522,55,1118,87,208,6,3148,952,1005,659,88,12
"""4766720""","""Savannah""","""""",2.00,1743.48,659.65,1629.13,55,67,38,25,31,16,30,36,22,6.99,3.99,1.69,2,2,17001,16258,18452,0,0,0,12138,11584,13785,9573,9130,11002,2558,2447,2776,7,7,7,9,9,9,3.3,2.9,0.93,0.40,2499,85,3970,84,20,87,1614,853,874,783,68,32
"""4766880""","""Scotts Hill""","""""",0.12,157.48,62.51,3228.20,63,77,46,28,34,19,36,43,27,10.13,0.21,2.04,2,2,24935,24116,26174,0,0,0,15315,14662,17013,11556,11027,13070,3752,3629,3937,6,6,6,7,7,8,1.1,0.6,0.12,0.02,1570,78,1261,87,176,6,3432,982,1088,523,84,16
"""4766940""","""Selmer""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4767120""","""Sevierville""","""Sevierville, TN""",4.16,8923.13,3372.32,10803.64,46,55,37,19,23,15,27,31,22,7.78,2.92,1.76,2,2,19379,18915,19878,1,1,1,13476,12465,13983,10521,9578,10954,2915,2846,2990,40,41,39,315,325,309,5.1,3.1,1.56,0.31,4419,48,9319,83,28,46,1325,767,719,773,59,41
"""4767140""","""Sewanee""","""Tullahoma-Manchester, TN""",0.46,847.48,161.73,2488.15,69,83,57,39,48,32,30,35,26,8.85,0.70,2.03,2,2,21786,21119,22752,0,0,0,15427,14259,16097,12144,11075,12668,3277,3178,3423,6,6,6,7,7,7,1.7,0.9,0.44,0.07,1894,90,2422,86,57,27,2156,1660,1883,1005,84,16
"""4767200""","""Seymour""","""Knoxville, TN,Sevierville, TN""",2.30,6686.84,2486.52,7336.53,57,68,46,27,33,21,30,35,25,9.65,3.77,1.93,2,2,22314,21590,23065,0,0,0,14916,13857,15421,11532,10581,11923,3357,3249,3470,27,27,27,211,206,212,3.2,2.4,1.82,0.34,5086,58,3733,84,64,37,1869,1116,1205,939,67,33
"""4767230""","""Shackle Island""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.38,4253.86,1396.63,9920.64,54,67,57,28,35,29,27,32,28,12.00,1.89,2.27,2,2,26745,26324,26733,1,1,1,17630,17245,17579,13602,13280,13553,4023,3960,4022,5,5,5,2,2,2,0.7,2.8,0.37,0.14,5367,92,4963,84,144,11,2731,1543,1622,829,90,10
"""4767540""","""Sharon""","""Martin, TN""",0.08,130.33,58.21,810.38,58,70,40,23,28,14,35,42,26,9.09,0.65,1.88,2,2,21485,20576,24146,0,0,0,13914,13331,16082,10676,10230,12445,3233,3096,3632,5,5,5,6,6,6,2.1,0.4,0.81,0.07,1870,75,1347,87,77,11,2130,757,916,529,66,34
"""4767760""","""Shelbyville""","""Shelbyville, TN""",8.20,15579.56,5128.70,11778.14,50,60,40,21,26,17,29,33,24,8.35,6.45,1.91,2,2,20647,19695,21016,0,0,0,14536,13452,14819,11423,10481,11651,3106,2964,3161,7,7,7,9,9,8,3.7,1.6,1.40,0.44,4201,61,5657,85,25,53,1531,886,961,805,53,47
"""4768540""","""Signal Mountain""","""Chattanooga, TN-GA""",2.81,5632.96,2168.30,2813.26,65,78,56,38,47,32,27,31,23,8.29,6.95,1.90,2,2,18840,18381,19510,1,1,1,14191,13138,14727,11349,10364,11784,2834,2766,2935,8,8,8,9,9,10,3.3,3.8,1.19,0.77,7238,84,6382,82,21,66,1398,1682,1735,618,88,12
"""4768560""","""Silerton""","""""",0.01,14.31,5.70,362.86,61,75,43,25,31,16,36,43,26,10.18,0.16,1.95,2,2,23499,22635,25583,0,0,0,14608,13998,16612,11066,10587,12758,3536,3406,3849,5,5,6,6,6,7,1.6,0.5,0.17,0.02,1746,70,1614,87,151,6,2921,843,911,711,74,26
"""4769080""","""Slayden""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.03,69.17,24.67,981.31,50,62,53,24,30,25,27,32,28,11.57,0.29,2.25,2,2,27726,27189,27710,0,0,0,17631,17158,17564,13455,13063,13390,4171,4090,4168,5,5,5,2,2,2,1.2,0.9,0.07,0.03,2271,72,1668,86,205,5,3090,1305,1300,1335,87,13
"""4769320""","""Smithville""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4769420""","""Smyrna""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",9.70,24656.63,8965.55,11615.81,42,52,45,20,25,21,22,27,23,8.53,11.43,1.96,2,2,20397,19975,20368,1,1,1,14799,14389,14737,11726,11380,11669,3068,3005,3064,4,4,4,15,15,15,3.9,3.2,1.78,0.77,10502,64,11664,83,28,55,1899,1105,1224,758,64,36
"""4769460""","""Sneedville""","""""",0.08,95.58,35.26,1258.80,80,97,43,34,42,16,46,55,27,10.22,0.32,1.85,2,2,22596,21691,25688,0,0,0,13909,13284,16810,10503,10015,12939,3400,3264,3864,6,5,7,7,7,8,1.2,0.9,0.29,0.03,1901,77,1568,86,164,9,3002,850,919,529,82,18
"""4769560""","""Soddy-Daisy""","""Chattanooga, TN-GA""",3.66,6518.47,2663.47,9689.83,54,65,47,26,32,22,28,33,25,8.87,3.27,1.96,2,2,21539,20933,22351,0,0,1,14948,13847,15506,11703,10692,12138,3240,3150,3362,6,6,6,6,6,7,2.3,2.2,0.46,0.27,5424,78,3596,85,50,27,2158,1147,1253,692,77,23
"""4769620""","""Somerville""","""Memphis, TN-MS-AR""",2.73,2359.02,914.01,8694.19,46,55,40,20,25,17,26,30,23,7.51,2.26,1.81,2,2,19929,19191,20336,0,0,0,13835,12737,14190,10832,9843,11126,2998,2888,3059,6,6,5,7,7,7,1.6,1.5,0.70,0.11,2068,70,2325,86,76,20,2830,891,983,671,55,45
"""4769680""","""South Carthage""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.29,430.27,183.49,1635.50,39,48,41,16,20,17,23,27,24,8.40,1.02,1.95,2,2,21887,21253,21832,0,0,0,14953,14475,14879,11655,11272,11588,3292,3197,3284,6,6,6,7,7,8,2.6,1.6,0.88,0.11,2517,69,2988,85,57,25,2108,899,1140,601,57,43
"""4769740""","""South Cleveland""","""Cleveland, TN""",2.23,4754.45,1725.83,1657.39,52,63,43,24,30,19,29,33,24,8.35,9.73,1.89,2,2,19247,18680,20019,1,1,1,14234,13149,14875,11335,10334,11860,2895,2811,3012,4,4,4,35,36,35,3.7,2.5,1.38,1.04,7004,81,7014,84,19,98,1108,987,1043,755,78,22
"""4769900""","""South Fulton""","""Union City, TN""",2.02,1869.89,768.65,2164.35,57,70,39,25,31,16,32,39,23,7.70,5.38,1.76,2,2,18339,17424,20544,0,0,0,12774,12229,14678,10009,9602,11582,2760,2622,3090,5,5,5,6,7,7,2.9,1.2,1.21,0.36,2405,83,1861,86,19,69,1730,826,927,681,67,33
"""4770060""","""South Pittsburg""","""Chattanooga, TN-GA,Scottsboro, AL""",1.34,2333.60,939.92,5259.74,44,53,38,19,23,16,25,29,22,7.16,1.55,1.79,2,2,18601,17953,19429,0,0,0,13483,12442,14011,10678,9733,11081,2798,2702,2923,7,7,7,9,9,9,4.6,2.2,1.88,0.18,3143,65,3617,85,27,38,1335,830,1087,533,61,39
"""4770180""","""Sparta""","""""",1.80,2389.64,824.13,4300.45,55,68,39,23,29,16,32,38,24,8.32,3.14,1.84,2,2,20104,19191,21357,0,0,0,13486,12902,14989,10455,10007,11770,3025,2888,3213,6,6,6,8,8,7,2.3,1.6,0.96,0.19,2405,80,2988,86,43,35,1679,818,890,615,67,33
"""4770240""","""Spencer""","""""",0.17,249.45,95.16,4194.95,58,70,42,22,28,15,35,42,27,10.21,0.24,2.01,2,2,24738,23873,25818,0,0,0,15118,14463,16722,11389,10864,12832,3723,3593,3884,6,6,6,8,8,8,1.0,0.7,0.39,0.02,1940,77,1791,87,191,7,3201,795,899,517,77,23
"""4770400""","""Spring City""","""Dayton, TN""",0.15,226.36,100.47,1672.57,66,81,47,33,41,22,33,40,25,8.38,0.75,1.92,2,2,21554,20818,22593,0,0,0,14132,13492,15762,10880,10351,12356,3243,3133,3399,8,8,8,10,10,10,2.1,1.6,0.31,0.06,2320,74,1878,86,76,16,2937,1143,1245,549,89,11
"""4770500""","""Springfield""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5.78,12308.36,4452.36,7056.06,39,47,41,18,22,19,21,25,22,7.68,6.64,1.83,2,2,19385,19014,19372,1,1,1,13866,13460,13803,10947,10596,10886,2916,2860,2914,3,3,3,1,1,1,3.6,3.5,1.59,0.63,5265,66,8971,83,26,65,1608,978,1089,847,55,45
"""4770580""","""Spring Hill""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.32,894.78,307.19,2227.28,46,57,49,23,29,25,23,28,24,10.06,2.51,1.95,2,2,23351,23731,23513,1,1,1,15159,14887,15126,11636,11307,11579,3513,3570,3537,10,10,10,9,9,9,2.2,6.3,0.79,0.14,4144,83,9741,80,36,26,1487,1298,1321,1210,73,27
"""4770680""","""Spurgeon""","""Johnson City, TN,Kingsport-Bristol, TN-VA""",1.34,2403.58,892.73,2424.29,59,72,44,28,36,20,30,36,24,9.09,3.72,1.85,2,2,19969,19399,21492,1,0,1,13510,13020,15167,10495,10090,11923,3005,2919,3233,10,10,11,13,13,14,2.7,3.0,0.75,0.37,5142,78,6096,83,44,32,1789,1062,1169,694,77,23
"""4770820""","""Stanton""","""Brownsville, TN""",0.01,9.41,4.79,330.23,61,74,40,23,29,14,38,45,26,8.66,0.13,1.89,2,2,23738,22879,25983,0,0,0,14297,13645,16513,10720,10197,12598,3572,3443,3909,6,5,6,7,7,7,1.0,0.7,1.24,0.01,1665,73,1326,87,239,4,3803,734,825,581,72,28
"""4770840""","""Stantonville""","""""",0.06,61.04,24.09,721.68,61,74,41,25,31,15,36,43,26,9.51,0.32,1.88,2,2,22858,21858,24760,0,0,0,14109,13428,16089,10664,10134,12359,3440,3289,3725,5,5,5,6,6,6,1.2,0.5,0.12,0.03,1561,80,1205,87,149,5,2801,802,891,663,64,36
"""4772040""","""Summertown""","""Lawrenceburg, TN""",0.11,218.83,74.05,2339.50,59,72,43,24,30,16,35,43,27,11.19,0.39,2.04,2,2,25605,24721,26486,0,0,0,15447,14834,16883,11588,11108,12892,3853,3720,3984,6,6,6,8,8,8,1.0,1.0,0.21,0.03,2000,79,1506,86,176,8,2914,861,929,695,77,23
"""4772140""","""Sunbright""","""Knoxville, TN""",0.06,77.13,30.91,2256.90,50,60,45,19,24,17,31,36,28,10.75,0.15,2.17,2,2,26259,25716,27255,0,0,0,16947,15743,17559,12990,11867,13451,3950,3870,4100,7,6,7,8,8,9,1.0,0.7,0.11,0.01,1868,74,1660,87,228,5,3472,886,922,616,91,9
"""4772380""","""Surgoinsville""","""Kingsport-Bristol, TN-VA""",0.35,744.97,297.17,3607.84,58,71,44,26,33,19,32,39,26,9.12,0.76,1.95,2,2,22131,21413,23918,0,0,0,14420,13880,16173,11084,10651,12568,3330,3222,3598,6,6,7,8,8,8,2.1,1.0,0.37,0.08,2669,76,2840,86,77,15,2244,980,1065,740,77,23
"""4772540""","""Sweetwater""","""Knoxville, TN""",1.86,2640.99,1017.58,10432.98,55,68,40,25,31,17,30,36,23,8.00,1.47,1.76,2,2,19227,18442,20550,0,0,0,12871,12313,14399,9970,9530,11300,2893,2775,3091,8,8,8,10,10,10,4.1,2.1,0.76,0.10,3263,53,3815,85,42,30,1741,887,1088,520,68,32
"""4773120""","""Tazewell""","""""",1.28,1518.01,582.33,2767.75,55,67,36,24,30,14,32,38,22,6.98,3.14,1.61,2,2,16645,15834,19045,0,0,0,11673,11128,13750,9162,8738,10879,2505,2383,2865,6,7,6,8,8,8,2.9,2.1,0.75,0.21,2779,68,3210,85,48,53,2444,730,841,616,57,43
"""4773220""","""Telford""","""Johnson City, TN""",0.42,661.55,230.71,1195.41,59,73,45,25,32,18,34,41,27,10.45,2.02,2.04,2,2,22964,22292,24764,0,0,0,15059,14643,16726,11596,11282,12992,3456,3355,3725,7,7,8,9,8,10,3.2,1.7,0.59,0.19,3593,68,2441,85,40,31,1606,939,982,633,89,11
"""4773260""","""Tellico Plains""","""""",0.05,87.89,31.68,493.64,60,73,43,27,34,18,32,39,25,8.04,0.58,1.85,2,2,21267,20514,22600,0,0,0,13711,13079,15408,10503,9984,12001,3200,3087,3400,7,7,7,9,9,9,2.2,1.3,0.35,0.06,2477,62,1966,86,102,22,2524,967,1141,545,76,24
"""4773270""","""Tellico Village""","""Knoxville, TN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4773460""","""Tennessee Ridge""","""Clarksville, TN-KY""",0.40,443.02,182.79,2608.03,61,74,44,26,33,18,35,42,26,9.03,0.87,2.00,2,2,23143,22228,23901,0,0,0,14855,14193,16305,11366,10842,12703,3483,3345,3595,6,6,6,8,8,7,1.9,0.9,0.30,0.07,1720,80,1351,86,77,16,2400,937,988,721,84,16
"""4773900""","""Thompson's Station""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.41,954.84,337.61,3150.98,67,82,70,41,51,43,26,31,27,11.16,1.58,2.20,2,2,25114,24703,25103,1,1,1,16931,16525,16875,13152,12808,13098,3778,3716,3776,1,1,1,0,0,0,1.0,3.1,0.28,0.11,4867,89,5478,83,99,14,2535,2266,2395,633,91,9
"""4774100""","""Three Way""","""Jackson, TN""",0.27,601.19,246.43,2872.89,62,77,49,29,36,21,34,41,27,10.69,0.92,2.12,2,2,24832,24211,25843,0,0,0,15789,15309,17189,12047,11661,13295,3737,3643,3888,5,5,6,8,7,8,1.1,2.3,0.38,0.09,2941,95,2721,84,88,14,2221,1125,1132,1065,90,10
"""4774540""","""Tiptonville""","""""",1.79,3442.90,449.31,1469.05,51,61,32,22,28,12,28,33,20,4.31,3.81,1.42,1,2,12743,12004,15981,0,0,0,9973,9411,12495,8051,7600,10087,1918,1806,2404,4,5,4,5,6,5,2.6,0.6,1.17,0.31,1553,54,1423,87,19,36,3043,653,1002,416,49,51
"""4774640""","""Toone""","""""",0.02,25.99,10.33,686.41,62,75,43,25,32,16,36,44,26,10.24,0.16,1.95,2,2,23682,22818,25774,0,0,0,14639,14029,16644,11070,10591,12761,3564,3434,3877,5,5,6,6,6,7,1.5,0.5,0.15,0.02,1719,69,1591,87,170,6,3175,847,921,704,74,26
"""4774860""","""Townsend""","""Knoxville, TN""",0.05,40.39,19.00,379.40,60,72,53,33,41,29,27,31,24,7.35,0.37,1.95,2,2,19797,19315,20710,0,0,0,14628,13436,15282,11642,10521,12158,2978,2907,3115,8,8,8,10,10,11,1.8,1.5,0.25,0.05,2446,81,2457,86,79,25,1921,1507,1773,781,86,14
"""4774880""","""Tracy City""","""""",0.36,511.73,189.72,2989.09,61,74,42,26,33,17,34,41,25,9.22,0.59,1.87,2,2,21795,20831,22894,0,0,0,13882,13235,15451,10595,10094,12000,3280,3135,3444,7,7,6,8,8,8,2.7,1.1,0.36,0.06,2126,64,1745,86,79,16,1965,888,1062,597,70,30
"""4775000""","""Trenton""","""Jackson, TN""",0.11,132.73,51.71,946.44,53,65,42,22,28,17,31,37,25,9.55,0.52,1.91,2,2,23066,22309,24280,0,0,0,14316,13755,15736,10839,10392,12077,3471,3357,3653,6,6,6,7,7,8,1.8,1.4,0.19,0.05,1901,67,1683,86,137,6,2760,873,1091,539,66,34
"""4775100""","""Trezevant""","""""",0.06,65.54,30.02,908.62,59,71,43,23,28,15,36,43,27,10.13,0.39,2.04,2,2,25077,24205,26883,0,0,0,15367,14732,17248,11588,11084,13198,3774,3642,4044,5,5,6,6,6,7,0.6,0.3,0.34,0.03,1674,85,1428,88,202,5,3503,804,851,683,76,24
"""4775160""","""Trimble""","""Union City, TN""",0.00,0.96,0.42,44.54,62,76,43,24,30,15,38,46,27,10.52,0.10,2.00,2,2,24894,24094,27245,0,0,0,15090,14496,17245,11340,10866,13141,3746,3626,4099,5,5,5,6,6,7,1.0,0.5,0.14,0.01,1305,76,1077,87,227,3,4159,793,883,500,79,21
"""4775240""","""Troy""","""Union City, TN""",0.07,98.79,41.41,861.66,62,76,42,26,32,16,36,43,26,9.59,0.59,1.91,2,2,22729,21848,25098,0,0,0,14281,13695,16355,10855,10403,12574,3420,3288,3775,5,5,5,6,6,7,1.6,0.6,0.68,0.05,1725,75,1323,87,121,9,2619,858,957,656,69,31
"""4775320""","""Tullahoma""","""Tullahoma-Manchester, TN""",6.03,8383.40,3474.36,5148.76,44,53,37,19,24,15,25,29,21,6.58,6.06,1.72,2,2,17496,16764,18390,0,0,0,12919,11907,13481,10279,9376,10707,2632,2523,2766,8,8,8,9,10,9,4.8,2.1,1.79,0.67,4758,62,6497,85,14,97,1099,809,887,711,54,46
"""4775560""","""Tusculum""","""Greeneville, TN""",1.21,1764.66,534.37,3110.90,62,76,45,31,39,21,31,37,24,8.04,1.54,1.81,2,2,18874,18249,20243,0,0,0,13145,12582,14840,10296,9827,11786,2840,2746,3045,9,9,9,11,11,12,2.8,2.6,0.73,0.17,3419,79,4562,84,36,30,1536,1097,1171,775,82,18
"""4775820""","""Unicoi""","""Johnson City, TN""",1.41,2779.00,1162.76,10357.23,64,79,48,33,41,23,31,38,25,8.98,1.05,1.90,2,2,20998,20291,22933,0,0,0,13944,13420,15757,10777,10360,12300,3160,3053,3450,7,7,8,9,9,10,2.7,1.1,0.57,0.11,3721,68,2917,86,60,30,1717,1209,1475,612,74,26
"""4775940""","""Union City""","""Union City, TN""",5.76,6625.82,2819.47,7941.61,53,65,36,24,30,15,29,35,22,6.18,4.79,1.62,2,2,16326,15510,18352,0,0,0,11681,11137,13518,9218,8796,10751,2457,2334,2761,6,6,6,8,8,7,3.8,1.9,2.52,0.36,2853,71,4002,85,22,47,1441,782,982,600,56,44
