place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""2154660""","""Murray Hill""","""Louisville/Jefferson County, KY-IN""",0.66,640.44,293.63,83.58,49,60,46,28,34,26,21,25,20,6.51,27.40,1.67,2,2,16014,15759,16284,2,2,2,12419,11998,12631,9966,9581,10138,2409,2371,2450,44,46,44,53,56,53,5.7,6.3,4.79,3.51,18486,49,25401,79,12,150,1028,1358,1589,751,50,50
"""2155092""","""Nebo""","""Madisonville, KY""",0.00,5.20,2.09,155.49,57,69,45,23,29,18,34,39,27,11.20,0.15,2.05,2,2,25520,24753,27259,0,0,0,16090,14900,17130,12246,11170,13024,3839,3725,4101,5,5,5,6,6,7,0.8,0.4,0.19,0.01,1694,80,1369,87,221,3,3993,918,1057,609,72,28
"""2155596""","""New Castle""","""Louisville/Jefferson County, KY-IN""",0.07,89.23,35.61,261.03,44,54,42,19,24,18,25,30,24,8.46,1.15,1.94,2,2,21902,21281,22391,0,0,0,14926,14415,15195,11624,11207,11820,3295,3201,3368,7,7,7,8,8,8,2.1,1.9,1.57,0.14,2666,76,3076,85,70,18,1406,945,1097,754,63,37
"""2155758""","""New Haven""","""Bardstown, KY""",0.04,56.54,25.74,367.45,47,58,45,20,26,20,27,32,26,9.37,0.66,2.06,2,2,24020,23400,24432,0,0,0,15964,15440,16186,12344,11913,12504,3613,3520,3675,6,6,7,8,8,8,1.4,1.3,1.02,0.07,2350,83,2035,86,105,12,1878,1024,1185,656,72,28
"""2155794""","""New Hope""","""Bardstown, KY""",0.01,19.53,7.53,397.25,43,53,42,15,19,14,28,34,28,11.09,0.21,2.17,2,2,27224,26572,27676,0,0,0,17077,16543,17309,12976,12540,13139,4095,3997,4163,6,6,6,7,7,8,0.6,0.5,0.06,0.02,2158,79,1871,87,271,4,4267,752,1020,,74,26
"""2155884""","""Newport""","""Cincinnati, OH-KY-IN""",15.65,15811.83,6508.95,1698.45,38,47,39,20,26,21,18,21,18,4.81,25.47,1.57,1,2,13109,12928,13307,4,4,4,11404,10967,11497,9374,8960,9436,1972,1945,2002,59,62,59,52,56,53,6.9,7.9,7.12,3.83,31036,53,64797,77,7,309,757,1091,1384,800,56,44
"""2156136""","""Nicholasville""","""Lexington-Fayette, KY""",8.77,16121.75,6067.37,8985.38,46,55,43,21,27,20,25,29,23,8.80,12.87,1.88,2,2,20858,20720,21357,1,1,1,14411,13441,14748,11272,10322,11534,3138,3118,3213,1,1,1,3,3,3,2.6,2.4,2.14,0.68,8311,68,7404,84,35,40,1925,1041,1211,772,60,40
"""2156550""","""Norbourne Estates""","""Louisville/Jefferson County, KY-IN""",0.25,410.17,187.72,51.09,50,61,47,30,38,28,20,23,19,5.46,20.04,1.58,1,2,13971,13836,14205,4,4,4,11596,11108,11838,9423,8949,9630,2102,2081,2137,71,77,70,86,93,86,7.0,8.3,5.50,3.67,24811,67,46552,76,5,207,573,1489,1831,879,66,34
"""2156694""","""North Corbin""","""London, KY""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2156730""","""Northfield""","""Louisville/Jefferson County, KY-IN""",1.08,1758.03,748.43,1781.05,69,86,66,47,58,44,23,27,22,7.30,5.48,1.77,2,2,18179,18246,18427,2,2,2,13358,12898,13608,10591,10120,10803,2735,2745,2772,33,34,33,40,41,40,3.9,5.4,1.28,0.42,13307,63,18046,80,24,42,1900,2305,2585,1210,75,25
"""2156820""","""North Middletown""","""Lexington-Fayette, KY""",0.02,17.66,7.44,212.26,45,54,43,17,22,16,28,32,26,10.06,0.35,2.07,2,2,25062,24369,25874,0,0,0,16141,15023,16536,12366,11351,12638,3770,3667,3892,5,5,6,7,7,7,1.1,0.7,1.00,0.04,2353,79,2198,87,161,7,2876,856,913,779,62,38
"""2156910""","""Nortonville""","""Madisonville, KY""",0.28,350.15,139.47,751.95,51,61,40,20,25,15,31,36,25,9.19,2.22,1.92,2,2,20863,20089,22436,0,0,0,14651,13523,15620,11507,10495,12240,3138,3023,3375,5,5,5,6,6,7,3.2,0.6,0.89,0.19,1937,69,1504,87,31,37,1718,781,828,616,81,19
"""2156928""","""Norwood""","""Louisville/Jefferson County, KY-IN""",0.38,684.11,389.10,121.38,44,54,42,24,30,23,20,24,19,5.39,17.35,1.59,2,2,14479,14284,14723,4,4,4,11734,11282,11950,9486,9058,9665,2178,2149,2215,71,75,70,86,92,85,6.8,7.5,3.58,3.21,23384,44,36838,78,16,109,1169,1199,1555,993,42,58
"""2157030""","""Oakbrook""","""Cincinnati, OH-KY-IN""",4.64,9476.68,3802.84,2057.57,47,58,48,23,29,24,23,28,24,8.48,17.61,2.00,2,2,20061,19763,20310,1,1,1,14970,14578,15088,11935,11587,12015,3018,2973,3055,17,17,18,16,16,16,3.8,4.2,2.96,1.85,14485,71,19533,82,33,79,1552,1243,1351,792,82,18
"""2157090""","""Oak Grove""","""Clarksville, TN-KY""",0.02,35.55,12.62,759.13,55,66,47,24,30,20,31,36,27,11.34,0.22,2.13,2,2,26318,25600,26704,0,0,0,16686,15462,17065,12720,11603,13041,3959,3852,4017,7,7,7,8,8,8,0.6,0.7,0.26,0.02,2279,75,3091,87,277,5,3843,1044,1163,698,76,24
"""2157144""","""Oakland""","""Bowling Green, KY""",0.10,96.01,37.76,1003.25,59,71,48,25,32,20,34,40,28,10.95,0.45,2.18,2,2,25705,24982,26636,0,0,0,16930,15730,17583,13060,11968,13573,3867,3759,4007,3,3,3,8,8,9,0.8,0.9,0.66,0.04,2033,93,1980,86,121,9,2179,1051,1077,904,86,14
"""2157658""","""Old Brownsboro Place""","""Louisville/Jefferson County, KY-IN""",0.56,347.79,136.38,85.10,66,81,62,41,52,39,24,30,23,7.89,12.69,1.96,2,2,18076,17786,18380,2,2,2,14489,14076,14741,11735,11366,11940,2719,2676,2765,35,35,36,42,42,44,3.3,6.9,1.98,1.60,18983,100,23074,79,12,98,1150,2036,2031,2146,96,4
"""2157918""","""Olive Hill""","""Huntington-Ashland, WV-KY-OH""",0.29,334.03,136.03,1260.57,50,61,39,20,25,14,31,37,25,8.04,1.09,1.89,2,2,20953,20205,22177,0,0,0,13879,13281,15403,10720,10234,12060,3153,3040,3336,7,7,7,8,8,8,2.8,1.1,0.59,0.11,2244,69,1644,86,61,29,2045,745,808,605,78,22
"""2158062""","""Oneida""","""London, KY""",0.06,58.91,22.52,1314.66,54,65,34,14,17,8,40,48,26,9.91,0.18,1.89,2,2,24639,23665,26402,0,0,0,14418,13746,16493,10704,10179,12515,3708,3561,3972,6,6,6,7,7,8,1.2,0.8,0.11,0.02,1674,61,1309,87,298,4,4462,416,573,144,73,27
"""2158116""","""Onton""","""""",0.03,21.34,10.49,525.80,50,61,36,20,25,13,30,36,23,7.45,0.15,1.71,2,2,19998,18999,21605,0,0,0,12693,12054,14313,9679,9190,11058,3009,2859,3250,5,5,5,6,6,6,3.6,0.5,0.49,0.02,1668,46,1540,87,96,7,2676,700,667,721,46,54
"""2158200""","""Orchard Grass Hills""","""Louisville/Jefferson County, KY-IN""",0.37,818.30,264.00,248.41,55,67,52,26,33,25,28,34,27,10.35,11.00,2.20,2,2,22958,22469,23305,1,1,1,16591,16273,16795,13135,12891,13287,3454,3380,3506,2,2,2,3,3,3,2.0,4.4,2.13,1.06,12032,100,14386,82,34,54,1405,1305,1283,1384,79,21
"""2158620""","""Owensboro""","""Owensboro, KY""",32.00,41083.42,17671.67,11141.36,46,55,39,22,27,18,24,28,21,6.71,16.55,1.66,2,2,16685,16512,17212,1,2,1,12499,11544,13073,9959,9027,10454,2510,2485,2589,30,32,30,37,40,37,4.7,5.3,3.71,1.59,11578,72,14412,81,10,120,1350,933,1058,678,62,38
"""2158692""","""Owenton""","""""",0.00,0.00,0.00,0.05,60,72,47,25,31,19,35,41,28,11.59,0.18,2.17,2,2,27990,27409,28295,0,0,0,17192,15956,17703,12973,11824,13438,4211,4125,4256,8,8,9,10,10,11,0.5,1.3,0.03,0.02,2262,69,2356,86,458,6,4290,1012,1043,709,92,8
"""2158836""","""Paducah""","""Paducah, KY-IL""",21.16,21939.01,9883.06,8800.41,47,57,37,22,28,16,25,30,20,6.02,7.97,1.59,2,2,15841,15537,16793,1,1,1,11440,11006,12778,9048,8659,10244,2384,2338,2526,8,9,8,27,29,27,5.6,5.1,4.08,1.12,6610,65,10265,81,9,134,864,857,955,563,63,37
"""2158962""","""Paintsville""","""""",0.50,553.29,195.76,903.71,68,82,43,35,44,21,32,38,22,7.78,1.87,1.65,2,2,17609,16737,19231,0,0,0,12014,11380,13889,9357,8854,10989,2650,2519,2893,7,7,7,9,9,8,3.0,2.3,1.20,0.22,2330,73,2236,84,38,28,1603,1085,1282,791,60,40
"""2159196""","""Paris""","""Lexington-Fayette, KY""",0.12,171.94,74.37,2098.76,54,65,51,25,31,23,29,34,28,10.99,0.39,2.17,2,2,26372,25798,27178,0,0,0,16976,15812,17404,13001,11922,13308,3967,3882,4088,7,7,8,9,9,9,0.5,0.6,0.53,0.04,3131,79,3766,87,292,6,3225,1210,1305,935,78,22
"""2159232""","""Park City""","""Glasgow, KY""",0.16,270.55,96.04,1194.75,54,66,38,22,27,14,33,39,24,8.67,0.83,1.79,2,2,21184,20225,22874,0,0,0,13358,12813,14947,10170,9769,11506,3188,3044,3441,0,0,0,1,1,1,3.1,1.4,0.52,0.08,2227,48,1918,86,90,16,2568,739,902,612,52,48
"""2159255""","""Park Hills""","""Cincinnati, OH-KY-IN""",2.59,2560.56,1129.02,499.69,42,51,42,22,28,23,19,23,20,5.86,13.37,1.68,2,2,14947,14770,15161,3,3,3,12326,11886,12424,10036,9620,10101,2248,2222,2281,41,44,42,37,39,38,6.6,6.9,3.21,2.26,26094,55,39211,79,11,176,948,1190,1425,825,57,43
"""2159322""","""Parkway Village""","""Louisville/Jefferson County, KY-IN""",0.50,323.70,170.58,70.94,45,55,43,22,28,21,23,28,22,6.24,15.01,1.85,2,2,16200,16181,16423,3,3,3,13567,13037,13860,11075,10545,11334,2437,2434,2471,55,58,55,67,70,67,4.6,7.2,3.91,2.40,28581,95,49978,78,8,175,678,1102,1163,0,95,5
"""2159466""","""Pathfork""","""Middlesborough, KY""",0.03,30.34,11.38,798.55,82,97,40,31,39,13,52,59,27,9.91,0.14,1.78,2,2,23504,22484,27311,0,0,0,13640,12402,17201,10098,8932,13086,3537,3465,4108,6,5,7,7,6,8,0.2,0.6,0.56,0.01,1826,86,1363,87,344,4,3550,683,935,,78,22
"""2159592""","""Payne Gap""","""Big Stone Gap, VA""",0.38,247.36,108.06,1458.36,80,97,42,36,45,17,44,52,25,8.84,0.67,1.78,2,2,19761,18874,22958,0,0,0,13096,12524,15917,10117,9678,12457,2974,2840,3454,6,5,7,7,7,8,4.0,0.8,0.63,0.07,1951,56,1554,87,46,25,1644,891,923,652,91,9
"""2159934""","""Pembroke""","""Clarksville, TN-KY""",0.01,9.48,2.88,335.50,69,83,59,37,46,31,32,37,28,12.81,0.11,2.16,2,2,27205,26478,27598,0,0,0,17031,15826,17390,12932,11836,13232,4092,3984,4152,6,6,7,8,8,8,0.3,0.9,0.36,0.01,2301,87,2061,86,283,5,4533,1625,1875,1030,75,25
"""2160258""","""Perryville""","""Danville, KY""",0.05,62.10,23.11,496.61,61,75,46,26,33,19,35,42,27,11.08,0.65,2.09,2,2,25054,24310,26447,0,0,0,15646,15116,17242,11876,11457,13264,3770,3658,3978,0,0,0,1,0,1,1.0,1.2,0.54,0.05,2264,89,1962,86,129,8,2301,979,1051,725,82,18
"""2160312""","""Petersburg""","""Cincinnati, OH-KY-IN""",0.82,661.23,204.08,4017.93,47,58,48,19,24,20,28,34,29,12.47,0.63,2.31,2,2,27247,26809,27528,0,0,0,17915,17634,18025,13811,13596,13878,4099,4033,4141,6,5,6,5,5,5,0.9,2.6,0.63,0.05,4253,83,5018,84,154,11,3060,1023,1173,0,87,13
"""2160492""","""Pewee Valley""","""Louisville/Jefferson County, KY-IN""",1.61,2732.70,861.82,1718.70,65,80,62,38,47,35,27,33,26,10.25,5.18,2.14,2,2,22582,22318,22914,1,1,1,16196,15776,16451,12797,12417,13002,3397,3357,3447,2,2,2,3,3,3,1.9,3.2,0.93,0.50,8990,94,11770,83,44,44,1943,1853,1949,777,92,8
"""2160600""","""Phelps""","""""",0.72,695.16,267.96,5116.15,61,74,38,22,27,12,39,46,26,9.25,0.49,1.84,2,2,21364,20772,24064,0,0,0,13646,12952,16513,10424,9819,12885,3215,3126,3620,7,7,8,9,9,10,1.5,0.8,0.52,0.05,1876,65,1361,87,241,10,2865,632,690,,92,8
"""2160852""","""Pikeville""","""""",1.95,2292.31,987.77,9141.82,68,83,41,32,41,18,35,42,23,8.26,0.90,1.64,2,2,19599,18998,21881,0,0,0,12267,11760,14431,9310,8893,11131,2949,2859,3292,8,8,9,10,10,11,2.5,3.3,0.41,0.11,2640,53,4620,83,178,13,2992,944,837,809,62,38
"""2161248""","""Pineville""","""Middlesborough, KY""",0.55,651.54,267.38,1995.36,80,95,38,39,49,16,41,46,22,5.65,1.20,1.49,1,2,15527,14583,18529,0,0,0,10773,9677,13743,8429,7422,10949,2337,2247,2787,7,8,7,9,9,8,3.1,2.6,1.36,0.13,2030,71,2808,84,49,22,2111,863,999,629,67,33
"""2161356""","""Pioneer Village""","""Louisville/Jefferson County, KY-IN""",1.28,2152.17,941.68,694.08,48,60,46,24,30,22,25,30,24,8.19,12.85,1.94,2,2,19948,19498,20315,1,1,1,14655,14201,14909,11632,11245,11830,3001,2933,3056,23,23,23,27,28,28,3.9,3.8,1.98,1.36,10839,73,10032,82,20,64,1434,1166,1183,1028,88,12
"""2161374""","""Pippa Passes""","""""",0.06,91.40,27.50,285.62,45,54,27,9,11,4,36,43,22,0.07,0.00,1.50,1,2,18977,17940,22637,0,0,0,11363,10712,14101,8502,8007,10690,2856,2700,3405,5,6,5,7,7,6,2.1,0.8,0.15,0.10,1957,50,1537,87,244,10,3121,222,7,327,38,62
"""2161536""","""Plano""","""Bowling Green, KY""",0.14,282.82,101.40,653.60,62,74,50,26,33,21,36,42,29,11.98,2.10,2.28,2,2,27207,26646,27977,0,0,0,17723,16543,18335,13626,12529,14122,4093,4010,4209,4,4,4,12,11,13,0.4,1.6,0.67,0.16,3238,100,2866,85,160,13,3944,1085,1096,,99,1
"""2161554""","""Plantation""","""Louisville/Jefferson County, KY-IN""",0.57,463.49,195.92,129.02,47,58,45,26,32,24,22,26,21,6.80,15.37,1.72,2,2,16592,16502,16834,2,3,2,12808,12354,13043,10264,9821,10462,2496,2482,2532,48,51,49,59,61,59,5.9,6.5,3.05,1.52,19589,64,25944,79,11,98,991,1267,1435,994,66,34
"""2161734""","""Pleasant View""","""London, KY""",0.10,73.92,30.94,501.82,61,73,38,25,31,14,36,42,24,7.04,0.43,1.74,2,2,19533,18641,21164,0,0,0,12819,12097,14956,9873,9285,11765,2939,2805,3184,7,7,7,9,9,8,3.2,0.8,0.34,0.06,1831,51,1492,87,92,15,3033,747,871,482,76,24
"""2161788""","""Pleasureville""","""Louisville/Jefferson County, KY-IN""",0.04,50.95,19.86,307.99,49,60,46,21,26,19,28,34,27,10.94,0.80,2.12,2,2,26152,25541,26660,0,0,0,16634,16160,16899,12694,12312,12882,3934,3842,4010,7,6,7,8,8,9,0.8,1.4,0.74,0.06,2656,80,2474,86,194,9,3244,1013,1091,830,72,28
"""2161860""","""Plum Springs""","""Bowling Green, KY""",0.18,379.87,140.72,339.40,49,59,40,21,27,17,28,32,23,8.36,3.47,1.79,2,2,20057,19757,20541,1,1,1,13712,12713,14253,10688,9734,11157,3017,2973,3090,6,7,6,18,19,18,3.9,3.1,1.41,0.41,4412,63,6509,83,33,32,1524,882,990,779,51,49
"""2162202""","""Poole""","""""",0.02,29.32,10.40,429.88,67,82,48,28,36,19,39,47,28,11.97,0.31,2.16,2,2,26989,26108,28406,0,0,0,16307,15791,17896,12241,11858,13617,4061,3929,4273,5,5,6,6,6,7,1.0,0.6,0.49,0.02,1726,76,1725,87,209,7,3462,998,1077,685,83,17
"""2162370""","""Poplar Hills""","""Louisville/Jefferson County, KY-IN""",0.08,100.80,49.33,16.30,36,44,34,17,21,16,19,23,18,5.45,16.50,1.52,1,2,14313,14136,14568,2,2,2,11287,10832,11506,9093,8661,9273,2153,2126,2191,41,44,41,49,53,49,7.9,6.0,9.45,3.03,21056,25,48434,80,15,96,1145,829,1156,691,44,56
"""2162652""","""Powderly""","""Central City, KY""",0.25,252.37,102.20,989.01,55,67,41,22,27,15,34,40,26,9.00,0.98,1.99,2,2,22401,21524,23434,0,0,0,14697,14121,16125,11320,10877,12594,3371,3239,3525,6,6,6,8,7,8,2.6,1.2,1.01,0.10,2019,79,2352,86,44,25,1595,785,832,605,83,17
"""2162940""","""Prestonsburg""","""""",3.32,2641.62,1109.62,6157.81,66,81,38,32,40,17,34,41,22,6.54,2.89,1.56,1,2,15965,15191,18282,0,0,0,11249,10680,13524,8839,8386,10766,2402,2286,2750,8,8,7,10,10,9,3.7,3.0,1.50,0.18,2500,63,4733,84,31,36,2055,869,1056,529,67,33
"""2162958""","""Prestonville""","""""",0.01,9.68,3.69,137.82,68,84,49,33,41,23,35,43,27,10.85,0.29,2.06,2,2,24920,24153,26208,0,0,0,15421,14945,16893,11665,11304,12944,3750,3635,3943,6,6,7,8,8,9,1.7,1.5,0.19,0.03,2483,67,3012,86,154,7,3583,1183,1317,781,77,23
"""2163138""","""Princeton""","""""",2.44,1785.37,708.78,2719.41,51,62,39,22,27,16,29,35,23,5.57,2.36,1.78,2,2,18929,18122,20442,0,0,0,12981,12459,14478,10127,9727,11398,2848,2727,3075,5,5,6,7,7,7,2.7,1.6,1.43,0.26,2082,75,2678,85,34,55,2061,813,987,624,66,34
"""2163264""","""Prospect""","""Louisville/Jefferson County, KY-IN""",2.32,3676.16,1557.26,1872.33,69,85,65,43,54,41,26,31,25,8.84,8.45,1.99,2,2,22225,22521,22451,1,1,1,15272,14826,15537,11904,11414,12135,3343,3388,3377,24,24,24,29,29,30,2.3,4.1,1.26,0.83,10363,76,11509,82,56,53,2238,2125,2188,568,96,4
"""2163372""","""Providence""","""""",2.28,1536.52,568.92,3910.64,51,62,37,21,26,14,30,36,23,6.41,3.18,1.77,2,2,18005,17161,19366,0,0,0,12784,12162,14411,10069,9574,11492,2709,2582,2913,5,6,5,7,7,7,2.2,0.8,0.95,0.15,1681,88,1490,87,29,34,2242,741,921,252,79,21
"""2163426""","""Pryorsburg""","""Mayfield, KY""",0.08,113.86,47.77,798.58,60,73,44,25,32,18,35,41,27,9.96,0.60,2.03,2,2,24294,23539,25434,0,0,0,15200,14619,16749,11538,11071,12916,3656,3542,3826,7,6,7,8,8,9,1.3,1.3,0.44,0.06,2133,79,2270,86,130,10,2268,926,996,630,82,18
"""2163804""","""Rabbit Hash""","""Cincinnati, OH-KY-IN""",0.19,423.58,149.99,3275.60,53,65,54,26,32,26,27,33,28,12.15,0.56,2.19,2,2,27565,27202,27925,1,1,1,17239,16815,17378,13085,12716,13170,4147,4092,4201,7,7,8,7,6,7,0.1,2.6,0.06,0.05,5041,93,5284,84,425,7,5779,1372,1495,818,83,17
"""2163858""","""Raceland""","""Huntington-Ashland, WV-KY-OH""",1.87,2756.59,1122.33,4890.96,55,68,42,26,33,19,29,35,23,8.15,6.74,1.84,2,2,19503,18829,20553,1,1,1,13362,12848,14743,10427,10015,11651,2935,2833,3092,0,0,0,0,0,0,1.8,3.1,0.67,0.23,6182,82,4603,83,32,34,2915,986,1087,689,77,23
"""2163912""","""Radcliff""","""Elizabethtown-Fort Knox, KY""",14.63,19680.94,7900.34,8176.67,46,56,41,21,27,18,25,29,22,7.18,8.24,1.78,2,2,18764,18132,19315,1,1,1,13505,12503,13878,10672,9764,10962,2823,2729,2906,11,11,11,13,14,13,4.7,3.1,1.84,0.97,6366,58,4608,83,22,83,1303,967,1051,845,60,40
"""2164092""","""Ravenna""","""Richmond-Berea, KY""",0.24,127.59,49.11,199.78,47,56,37,18,22,13,29,34,23,7.63,1.88,1.84,2,2,18805,17990,19922,0,0,0,13823,12684,14623,10988,9971,11620,2829,2707,2997,5,6,5,7,7,7,3.4,0.9,2.47,0.25,2141,88,1895,86,17,55,922,698,775,557,72,28
"""2164146""","""Raywick""","""""",0.02,22.14,9.38,568.42,60,74,41,24,29,15,37,44,26,10.33,0.17,1.94,2,2,24718,23913,26456,0,0,0,14759,14166,16633,11034,10562,12647,3720,3598,3980,6,6,7,8,7,8,0.9,1.1,0.07,0.02,1952,73,1688,86,246,4,3937,785,880,563,74,26
"""2164632""","""Reidland""","""Paducah, KY-IL""",2.64,3278.28,1343.25,3086.88,60,74,47,30,37,22,30,37,25,9.24,5.30,1.93,2,2,21040,20322,22620,0,0,0,14120,13645,15663,10951,10584,12257,3166,3058,3403,3,3,3,9,9,10,3.1,1.8,0.87,0.44,3157,79,2472,85,29,42,1552,1154,1276,766,76,24
"""2165208""","""Richlawn""","""Louisville/Jefferson County, KY-IN""",0.46,465.63,236.13,72.82,49,61,47,29,36,27,21,25,20,5.78,18.73,1.66,2,2,14924,14822,15150,4,4,4,12257,11779,12499,9937,9470,10145,2245,2230,2279,75,79,74,91,96,90,6.4,8.2,5.25,3.24,24440,70,41501,76,7,147,772,1413,1482,1225,73,27
"""2165226""","""Richmond""","""Richmond-Berea, KY""",7.19,13277.18,4592.13,8467.05,52,62,40,24,30,18,27,32,21,7.57,10.80,1.68,2,2,18790,18487,19316,1,1,1,12882,11946,13474,10054,9162,10567,2827,2782,2906,1,1,1,25,26,24,4.1,3.3,1.92,0.54,6274,43,9126,83,30,43,1577,954,1275,722,45,55
"""2165559""","""River Bluff""","""Louisville/Jefferson County, KY-IN""",0.20,611.69,180.87,256.27,86,107,82,57,72,54,29,35,28,11.86,8.37,2.23,2,2,24525,24103,24908,1,1,1,17030,16618,17282,13338,12990,13533,3689,3626,3747,2,2,2,2,2,2,1.5,3.1,0.97,0.71,7289,96,8161,83,59,49,1985,2831,2872,,99,1
"""2165766""","""Riverwood""","""Louisville/Jefferson County, KY-IN""",0.14,197.82,80.18,167.04,91,113,86,67,84,63,24,29,23,7.50,3.60,1.89,2,2,18095,18133,18325,3,3,3,14106,13635,14374,11331,10855,11564,2722,2728,2757,52,53,53,64,64,64,2.8,7.1,1.98,0.48,19439,91,25548,78,23,45,1598,3325,3722,,90,10
"""2165874""","""Robards""","""Evansville, IN-KY""",0.10,122.70,45.25,1931.32,58,69,51,26,32,22,32,37,29,11.69,0.27,2.24,2,2,26118,25485,27357,0,0,0,17353,16201,18029,13419,12361,13908,3929,3835,4115,5,5,6,6,6,7,1.1,0.4,0.31,0.02,1954,82,4089,87,144,10,2924,1150,1219,697,88,12
"""2165982""","""Rochester""","""Bowling Green, KY,Central City, KY""",0.01,3.63,1.33,117.16,54,65,44,20,25,16,34,40,28,11.65,0.13,2.15,2,2,26993,26201,28012,0,0,0,16911,15712,17570,12846,11764,13350,4061,3943,4214,5,5,5,6,6,6,0.7,0.5,0.15,0.01,1510,81,1433,87,225,5,4476,829,970,520,76,24
"""2166216""","""Rockport""","""Central City, KY""",0.02,11.51,4.96,406.28,56,68,43,22,27,16,34,41,27,9.94,0.12,2.09,2,2,25229,24424,26184,0,0,0,15684,15030,17198,11882,11349,13253,3796,3675,3939,6,6,6,7,7,7,1.2,0.4,0.24,0.01,1599,76,1457,87,184,5,3673,824,900,470,85,15
"""2166486""","""Rolling Fields""","""Louisville/Jefferson County, KY-IN""",0.09,174.44,66.92,57.63,65,80,62,41,51,38,24,30,23,7.99,9.28,1.92,2,2,18959,19033,19169,2,2,3,14399,13962,14651,11497,11049,11717,2852,2863,2884,50,50,50,60,60,61,3.6,7.1,1.76,1.16,17673,91,22477,78,14,86,1158,2004,2004,,100,0
"""2166504""","""Rolling Hills""","""Louisville/Jefferson County, KY-IN""",0.78,801.21,298.63,122.40,47,57,44,23,29,22,23,28,22,7.61,18.58,1.87,2,2,17760,17701,17991,2,2,2,13887,13456,14127,11171,10748,11375,2672,2663,2706,45,46,45,54,55,55,4.9,6.6,3.61,2.44,19676,88,31370,79,7,124,825,1146,1343,308,81,19
"""2166846""","""Rosine""","""""",0.01,10.30,3.91,308.75,54,66,42,19,23,13,36,43,28,11.15,0.14,2.14,2,2,27260,26526,28131,0,0,0,16248,15626,17738,12140,11628,13499,4102,3992,4232,6,6,7,8,7,8,0.5,0.7,0.06,0.01,1589,78,1391,87,309,4,4469,704,729,573,88,12
"""2167458""","""Russell""","""Huntington-Ashland, WV-KY-OH""",3.29,3243.67,1362.88,2273.10,61,75,46,33,41,24,29,34,23,7.97,6.68,1.79,2,2,18972,18523,19744,1,1,1,12998,12522,14314,10143,9735,11344,2855,2787,2970,0,0,0,0,0,0,3.1,4.7,1.48,0.60,7185,78,7290,81,27,76,1589,1239,1357,844,78,22
"""2167494""","""Russell Springs""","""""",1.07,1222.82,471.67,2996.55,57,70,38,23,28,14,35,42,24,8.22,1.87,1.81,2,2,20250,19342,22011,0,0,0,13338,12800,15064,10285,9883,11747,3047,2911,3311,6,6,6,8,8,8,3.3,2.1,0.61,0.16,2053,59,2636,85,48,34,1895,724,868,510,66,34
"""2167512""","""Russellville""","""""",3.58,3035.94,1367.69,6935.46,47,56,37,20,25,15,27,31,22,6.05,5.35,1.72,2,2,17427,16663,18373,0,0,0,12936,11857,13632,10309,9343,10863,2622,2507,2764,6,6,5,7,7,7,1.7,1.3,0.77,0.20,2449,78,2795,86,43,37,2571,803,794,669,60,40
"""2167602""","""Ryland Heights""","""Cincinnati, OH-KY-IN""",1.02,755.90,281.48,3338.15,44,54,45,21,26,21,24,29,24,8.93,0.92,1.99,2,2,21124,20701,21400,1,1,1,15104,14670,15223,11918,11547,11994,3178,3114,3219,9,9,9,8,8,8,2.9,3.7,0.18,0.08,7327,80,7919,83,47,20,2124,1102,1266,559,78,22
"""2167638""","""Sacramento""","""Owensboro, KY""",0.02,20.37,9.54,271.52,49,58,41,18,23,15,30,35,26,9.47,0.33,2.04,2,2,24099,23398,25331,0,0,0,15860,14661,16606,12229,11135,12790,3625,3521,3811,5,5,6,7,7,7,1.6,0.4,0.67,0.04,1724,70,1571,87,156,8,2446,787,856,605,75,25
"""2167656""","""Sadieville""","""Lexington-Fayette, KY""",0.04,43.81,18.69,689.07,54,65,51,25,31,23,29,34,28,11.18,0.31,2.21,2,2,26537,25954,27302,0,0,0,17193,16078,17578,13201,12172,13471,3992,3906,4107,0,0,0,1,1,1,1.0,1.0,0.19,0.03,2372,83,2287,86,164,7,3330,1214,1351,694,82,18
