Households 2015,Annual Median Household Income 2015,Monthly Median Household Income 2015,Annual Transportation Cost 2015,Monthly Transportation Cost 2015,Annual Housing Cost 2015,Monthly Housing Cost 2015,Annual Housing and Transportation Cost 2015,Monthly Housing and Transportation Cost 2015,Transportation Cost as Percent of Monthly Median Household Income 2015,Transportation Cost as Percent of Annual Median Household Income 2015,Housing Cost as Percent of Monthly Median Household Income 2015,Housing Cost as Percent of Annual Median Household Income 2015,Housing and Transportation Cost as Percent of Monthly Median Household Income 2015,Housing and Transportation Cost as Percent of Annual Median Household Income 2015,Difference Annual Median Household Income and Total Annual Costs 2015
1119.0,32779.0,2731.5833333333335,10018.0,834.8333333333334,10368.0,864.0,20386.0,1698.8333333333333,30.562250221178193,30.562250221178193,31.63000701668751,31.63000701668751,62.192257237865704,62.19225723786571,12393.0
313.0,15781.0,1315.0833333333333,10169.0,847.4166666666666,15336.0,1278.0,25505.0,2125.4166666666665,64.43824852670933,64.43824852670933,97.18015334896396,97.18015334896396,161.61840187567327,161.61840187567327,-9724.0
905.0,34063.0,2838.5833333333335,10053.0,837.75,10056.0,838.0,20109.0,1675.75,29.51296127763262,29.51296127763262,29.521768487802014,29.521768487802014,59.03472976543463,59.03472976543463,13954.0
425.0,36953.0,3079.4166666666665,10198.0,849.8333333333334,17592.0,1466.0,27790.0,2315.8333333333335,27.597218087841313,27.597218087841313,47.60641896463075,47.60641896463075,75.20363705247208,75.20363705247206,9163.0
410.0,29152.0,2429.3333333333335,10200.0,850.0,11292.0,941.0,21492.0,1791.0,34.98902305159166,34.98902305159166,38.73490669593853,38.734906695938534,73.72392974753018,73.72392974753018,7660.0
589.0,25811.0,2150.9166666666665,10193.0,849.4166666666666,7392.0,616.0,17585.0,1465.4166666666667,39.4909147262795,39.49091472627949,28.63895238464221,28.63895238464221,68.12986711092171,68.12986711092171,8226.0
355.0,46006.0,3833.8333333333335,10206.0,850.5,11268.0,939.0,21474.0,1789.5,22.18406294831109,22.18406294831109,24.492457505542756,24.492457505542756,46.67652045385384,46.67652045385384,24532.0
628.0,16461.0,1371.75,10224.0,852.0,7476.0,623.0,17700.0,1475.0,62.11044286495353,62.11044286495353,45.416438855476585,45.416438855476585,107.5268817204301,107.5268817204301,-1239.0
806.0,22132.0,1844.3333333333333,9994.0,832.8333333333334,10380.0,865.0,20374.0,1697.8333333333333,45.15633471895898,45.15633471895897,46.90041568769203,46.90041568769203,92.056750406651,92.056750406651,1758.0
1930.0,35070.0,2922.5,10098.0,841.5,9936.0,828.0,20034.0,1669.5,28.793840889649275,28.793840889649275,28.331907613344736,28.331907613344736,57.125748502994014,57.125748502994014,15036.0
748.0,27647.0,2303.9166666666665,10096.0,841.3333333333334,9324.0,777.0,19420.0,1618.3333333333333,36.51752450537129,36.51752450537129,33.725178138676895,33.725178138676895,70.24270264404818,70.24270264404818,8227.0
674.0,21548.0,1795.6666666666667,10332.0,861.0,7944.0,662.0,18276.0,1523.0,47.94876554668647,47.94876554668647,36.8665305364767,36.8665305364767,84.81529608316318,84.81529608316318,3272.0
1340.0,43750.0,3645.8333333333335,10317.0,859.75,11460.0,955.0,21777.0,1814.75,23.581714285714284,23.581714285714288,26.194285714285716,26.194285714285716,49.775999999999996,49.775999999999996,21973.0
975.0,42440.0,3536.6666666666665,10357.0,863.0833333333334,11796.0,983.0,22153.0,1846.0833333333333,24.403864278982095,24.403864278982095,27.79453345900094,27.79453345900094,52.198397737983036,52.198397737983036,20287.0
1081.0,25650.0,2137.5,10362.0,863.5,8640.0,720.0,19002.0,1583.5,40.39766081871345,40.39766081871345,33.68421052631579,33.68421052631579,74.08187134502924,74.08187134502924,6648.0
597.0,30383.0,2531.9166666666665,10330.0,860.8333333333334,9504.0,792.0,19834.0,1652.8333333333333,33.99927591087121,33.99927591087121,31.28065036369022,31.28065036369022,65.27992627456143,65.27992627456143,10549.0
490.0,31019.0,2584.9166666666665,10414.0,867.8333333333334,10176.0,848.0,20590.0,1715.8333333333333,33.572971404622976,33.572971404622976,32.80569973242207,32.80569973242206,66.37867113704505,66.37867113704505,10429.0
494.0,46548.0,3879.0,10396.0,866.3333333333334,13140.0,1095.0,23536.0,1961.3333333333333,22.333934862937184,22.333934862937184,28.22892498066512,28.22892498066512,50.562859843602304,50.562859843602304,23012.0
1359.0,42599.0,3549.9166666666665,10442.0,870.1666666666666,11256.0,938.0,21698.0,1808.1666666666667,24.512312495598486,24.512312495598486,26.423155473133175,26.42315547313317,50.935467968731665,50.935467968731665,20901.0
476.0,51000.0,4250.0,10525.0,877.0833333333334,11364.0,947.0,21889.0,1824.0833333333333,20.637254901960787,20.637254901960784,22.28235294117647,22.28235294117647,42.91960784313725,42.91960784313725,29111.0
59.0,105260.0,8771.666666666666,10273.0,856.0833333333334,13212.0,1101.0,23485.0,1957.0833333333333,9.75964278928368,9.75964278928368,12.551776553296602,12.551776553296598,22.311419342580276,22.311419342580276,81775.0
479.0,54819.0,4568.25,10269.0,855.75,17304.0,1442.0,27573.0,2297.75,18.73255623050402,18.73255623050402,31.565698024407595,31.565698024407595,50.298254254911626,50.298254254911626,27246.0
793.0,37404.0,3117.0,10374.0,864.5,10548.0,879.0,20922.0,1743.5,27.735001604106515,27.735001604106515,28.20019249278152,28.20019249278152,55.93519409688803,55.93519409688803,16482.0
235.0,21861.0,1821.75,10364.0,863.6666666666666,8652.0,721.0,19016.0,1584.6666666666667,47.40862723571657,47.40862723571657,39.577329490874156,39.577329490874156,86.98595672659074,86.98595672659073,2845.0
1295.0,53089.0,4424.083333333333,10383.0,865.25,12300.0,1025.0,22683.0,1890.25,19.557723822260733,19.55772382226073,23.16864133813031,23.16864133813031,42.72636516039105,42.72636516039104,30406.0
146.0,18375.0,1531.25,10404.0,867.0,7452.0,621.0,17856.0,1488.0,56.6204081632653,56.6204081632653,40.55510204081633,40.55510204081633,97.17551020408163,97.17551020408163,519.0
398.0,79000.0,6583.333333333333,16263.0,1355.25,13548.0,1129.0,29811.0,2484.25,20.58607594936709,20.58607594936709,17.149367088607594,17.149367088607594,37.73544303797468,37.73544303797468,49189.0
618.0,23958.0,1996.5,10457.0,871.4166666666666,10440.0,870.0,20897.0,1741.4166666666667,43.647215961265545,43.64721596126555,43.57625845229151,43.57625845229151,87.22347441355707,87.22347441355706,3061.0
985.0,39117.0,3259.75,10469.0,872.4166666666666,11364.0,947.0,21833.0,1819.4166666666667,26.76329984405757,26.76329984405757,29.051307615614697,29.051307615614697,55.814607459672274,55.81460745967226,17284.0
334.0,31136.0,2594.6666666666665,10484.0,873.6666666666666,12324.0,1027.0,22808.0,1900.6666666666667,33.67163412127441,33.67163412127441,39.58119218910586,39.581192189105856,73.25282631038027,73.25282631038027,8328.0
1217.0,50288.0,4190.666666666667,10557.0,879.75,13128.0,1094.0,23685.0,1973.75,20.99307986000636,20.993079860006365,26.105631562201715,26.10563156220172,47.098711422208076,47.09871142220808,26603.0
400.0,35714.0,2976.1666666666665,10563.0,880.25,10068.0,839.0,20631.0,1719.25,29.576636613092905,29.576636613092905,28.190625525004204,28.190625525004197,57.76726213809711,57.76726213809711,15083.0
368.0,28421.0,2368.4166666666665,10478.0,873.1666666666666,9000.0,750.0,19478.0,1623.1666666666667,36.86710530945428,36.86710530945428,31.666725308750575,31.66672530875057,68.53383061820486,68.53383061820485,8943.0
409.0,40302.0,3358.5,10542.0,878.5,11136.0,928.0,21678.0,1806.5,26.157510793509008,26.157510793509008,27.631383057912757,27.631383057912757,53.78889385142177,53.78889385142177,18624.0
1205.0,31441.0,2620.0833333333335,10537.0,878.0833333333334,9468.0,789.0,20005.0,1667.0833333333333,33.51356509016889,33.51356509016889,30.113546006806395,30.113546006806402,63.62711109697528,63.627111096975284,11436.0
999.0,31027.0,2585.5833333333335,10540.0,878.3333333333334,10872.0,906.0,21412.0,1784.3333333333333,33.970412866213294,33.970412866213294,35.04044864150578,35.04044864150578,69.01086150771908,69.01086150771908,9615.0
1079.0,23144.0,1928.6666666666667,10617.0,884.75,7740.0,645.0,18357.0,1529.75,45.87366055997234,45.87366055997234,33.44279294849637,33.44279294849637,79.31645350846871,79.31645350846873,4787.0
251.0,31103.0,2591.9166666666665,10623.0,885.25,13152.0,1096.0,23775.0,1981.25,34.15426164678649,34.15426164678648,42.28531009870431,42.2853100987043,76.4395717454908,76.43957174549078,7328.0
597.0,14688.0,1224.0,10516.0,876.3333333333334,6252.0,521.0,16768.0,1397.3333333333333,71.5958605664488,71.5958605664488,42.56535947712418,42.56535947712418,114.16122004357298,114.16122004357298,-2080.0
937.0,79536.0,6628.0,10805.0,900.4166666666666,30336.0,2528.0,41141.0,3428.4166666666665,13.585043250854959,13.585043250854959,38.14121907060953,38.14121907060953,51.72626232146449,51.72626232146449,38395.0
974.0,35642.0,2970.1666666666665,10650.0,887.5,10824.0,902.0,21474.0,1789.5,29.880478087649404,29.880478087649404,30.36866618034903,30.368666180349024,60.24914426799843,60.24914426799843,14168.0
905.0,47028.0,3919.0,10597.0,883.0833333333334,10632.0,886.0,21229.0,1769.0833333333333,22.533384366760227,22.533384366760227,22.607808114314874,22.607808114314874,45.1411924810751,45.1411924810751,25799.0
1012.0,59821.0,4985.083333333333,10553.0,879.4166666666666,16272.0,1356.0,26825.0,2235.4166666666665,17.640962203908327,17.640962203908327,27.20115009779175,27.201150097791743,44.84211230170007,44.84211230170007,32996.0
772.0,27993.0,2332.75,10503.0,875.25,9600.0,800.0,20103.0,1675.25,37.52009430929161,37.52009430929161,34.294287857678704,34.294287857678704,71.81438216697032,71.81438216697032,7890.0
477.0,28850.0,2404.1666666666665,10588.0,882.3333333333334,10080.0,840.0,20668.0,1722.3333333333333,36.70017331022531,36.7001733102253,34.93934142114385,34.93934142114385,71.63951473136915,71.63951473136915,8182.0
421.0,21490.0,1790.8333333333333,10599.0,883.25,9588.0,799.0,20187.0,1682.25,49.32061423918101,49.32061423918101,44.61610051186599,44.61610051186599,93.936714751047,93.936714751047,1303.0
1277.0,50135.0,4177.916666666667,10377.0,864.75,14940.0,1245.0,25317.0,2109.75,20.698115089259,20.698115089259,29.79954123865563,29.79954123865563,50.49765632791463,50.49765632791463,24818.0
324.0,62586.0,5215.5,10608.0,884.0,12576.0,1048.0,23184.0,1932.0,16.949477518933946,16.949477518933946,20.093950723804046,20.093950723804046,37.04342824273799,37.04342824273799,39402.0
479.0,68819.0,5734.916666666667,10762.0,896.8333333333334,16536.0,1378.0,27298.0,2274.8333333333335,15.638123192722938,15.638123192722938,24.02824801290341,24.028248012903415,39.666371205626355,39.666371205626355,41521.0
977.0,40033.0,3336.0833333333335,10834.0,902.8333333333334,10752.0,896.0,21586.0,1798.8333333333333,27.062673294532015,27.062673294532015,26.8578422801189,26.857842280118906,53.920515574650906,53.92051557465092,18447.0
444.0,21395.0,1782.9166666666667,10873.0,906.0833333333334,7404.0,617.0,18277.0,1523.0833333333333,50.82028511334424,50.82028511334424,34.60621640570227,34.60621640570227,85.4265015190465,85.42650151904651,3118.0
746.0,58500.0,4875.0,10667.0,888.9166666666666,17484.0,1457.0,28151.0,2345.9166666666665,18.234188034188033,18.234188034188033,29.887179487179488,29.887179487179488,48.12136752136752,48.12136752136752,30349.0
334.0,33750.0,2812.5,10684.0,890.3333333333334,11400.0,950.0,22084.0,1840.3333333333333,31.6562962962963,31.6562962962963,33.77777777777778,33.77777777777778,65.43407407407406,65.43407407407408,11666.0
360.0,38426.0,3202.1666666666665,10678.0,889.8333333333334,14436.0,1203.0,25114.0,2092.8333333333335,27.788476552334355,27.788476552334355,37.5683131213241,37.5683131213241,65.35678967365847,65.35678967365845,13312.0
475.0,38036.0,3169.6666666666665,10689.0,890.75,13404.0,1117.0,24093.0,2007.75,28.10232411399727,28.10232411399727,35.24029866442318,35.24029866442318,63.34262277842044,63.34262277842044,13943.0
512.0,32414.0,2701.1666666666665,10666.0,888.8333333333334,9864.0,822.0,20530.0,1710.8333333333333,32.905534645523545,32.90553464552354,30.43129511939286,30.431295119392853,63.33682976491639,63.33682976491639,11884.0
322.0,30909.0,2575.75,10722.0,893.5,9336.0,778.0,20058.0,1671.5,34.688925555663396,34.688925555663396,30.204794719984466,30.204794719984466,64.89372027564787,64.89372027564787,10851.0
518.0,16875.0,1406.25,10717.0,893.0833333333334,7368.0,614.0,18085.0,1507.0833333333333,63.508148148148145,63.508148148148145,43.662222222222226,43.662222222222226,107.17037037037036,107.17037037037036,-1210.0
837.0,27354.0,2279.5,10725.0,893.75,9036.0,753.0,19761.0,1646.75,39.20815968414126,39.20815968414126,33.03355999122615,33.03355999122615,72.2417196753674,72.2417196753674,7593.0
462.0,77833.0,6486.083333333333,10704.0,892.0,15576.0,1298.0,26280.0,2190.0,13.75252142407462,13.75252142407462,20.01207713951666,20.012077139516656,33.76459856359128,33.76459856359128,51553.0
522.0,47885.0,3990.4166666666665,10727.0,893.9166666666666,14700.0,1225.0,25427.0,2118.9166666666665,22.4015871358463,22.4015871358463,30.698548606035292,30.698548606035292,53.100135741881594,53.100135741881594,22458.0
264.0,28462.0,2371.8333333333335,10774.0,897.8333333333334,8376.0,698.0,19150.0,1595.8333333333333,37.85398074625817,37.85398074625817,29.42871196683297,29.42871196683297,67.28269271309114,67.28269271309114,9312.0
409.0,37589.0,3132.4166666666665,10750.0,895.8333333333334,12324.0,1027.0,23074.0,1922.8333333333333,28.5987921998457,28.5987921998457,32.786187448455664,32.786187448455664,61.38497964830136,61.38497964830136,14515.0
609.0,21801.0,1816.75,10748.0,895.6666666666666,6564.0,547.0,17312.0,1442.6666666666667,49.30049080317416,49.30049080317417,30.108710609605065,30.108710609605065,79.40920141277923,79.40920141277923,4489.0
679.0,21884.0,1823.6666666666667,10797.0,899.75,10140.0,845.0,20937.0,1744.75,49.337415463352215,49.337415463352215,46.335222080058486,46.33522208005849,95.67263754341072,95.67263754341072,947.0
975.0,30156.0,2513.0,10794.0,899.5,10668.0,889.0,21462.0,1788.5,35.79387186629526,35.79387186629526,35.37604456824512,35.37604456824512,71.1699164345404,71.1699164345404,8694.0
1531.0,27276.0,2273.0,10800.0,900.0,10428.0,869.0,21228.0,1769.0,39.595248570171584,39.595248570171584,38.231412230532335,38.231412230532335,77.82666080070392,77.82666080070392,6048.0
691.0,29716.0,2476.3333333333335,10798.0,899.8333333333334,10356.0,863.0,21154.0,1762.8333333333333,36.33732669269081,36.33732669269081,34.84991250504778,34.84991250504778,71.18723919773858,71.18723919773859,8562.0
415.0,32679.0,2723.25,10803.0,900.25,12276.0,1023.0,23079.0,1923.25,33.057927109152665,33.057927109152665,37.56540897824291,37.56540897824291,70.62333608739557,70.62333608739557,9600.0
354.0,53152.0,4429.333333333333,10484.0,873.6666666666666,14352.0,1196.0,24836.0,2069.6666666666665,19.724563515954245,19.724563515954245,27.00180614087899,27.001806140878987,46.726369656833235,46.726369656833235,28316.0
351.0,25144.0,2095.3333333333335,10864.0,905.3333333333334,9420.0,785.0,20284.0,1690.3333333333333,43.207126948775056,43.207126948775056,37.46420617244671,37.46420617244671,80.67133312122175,80.67133312122176,4860.0
1584.0,65076.0,5423.0,10873.0,906.0833333333334,13944.0,1162.0,24817.0,2068.0833333333335,16.70815661687873,16.70815661687873,21.427254287294854,21.427254287294854,38.13541090417358,38.13541090417358,40259.0
347.0,37165.0,3097.0833333333335,10892.0,907.6666666666666,7524.0,627.0,18416.0,1534.6666666666667,29.307143818108432,29.307143818108432,20.244854029328668,20.244854029328668,49.55199784743711,49.55199784743711,18749.0
1599.0,45707.0,3808.9166666666665,10882.0,906.8333333333334,11292.0,941.0,22174.0,1847.8333333333333,23.80816942700243,23.80816942700243,24.70518738924016,24.70518738924016,48.513356816242585,48.513356816242585,23533.0
232.0,,,10918.0,909.8333333333334,9564.0,797.0,20482.0,1706.8333333333333,,,,,,,
973.0,52943.0,4411.916666666667,10897.0,908.0833333333334,13980.0,1165.0,24877.0,2073.0833333333335,20.5825132689874,20.5825132689874,26.405757135032015,26.405757135032015,46.98827040401942,46.98827040401942,28066.0
366.0,22188.0,1849.0,10930.0,910.8333333333334,11472.0,956.0,22402.0,1866.8333333333333,49.26086172705968,49.26086172705968,51.70362358031368,51.70362358031368,100.96448530737334,100.96448530737337,-214.0
160.0,22315.0,1859.5833333333333,10933.0,911.0833333333334,9888.0,824.0,20821.0,1735.0833333333333,48.993950257674214,48.993950257674214,44.311001568451715,44.311001568451715,93.30495182612593,93.30495182612593,1494.0
686.0,49956.0,4163.0,11022.0,918.5,13524.0,1127.0,24546.0,2045.5,22.0634158059092,22.0634158059092,27.071823204419886,27.071823204419886,49.13523901032909,49.13523901032909,25410.0
481.0,24805.0,2067.0833333333335,10699.0,891.5833333333334,9216.0,768.0,19915.0,1659.5833333333333,43.13243297722234,43.13243297722234,37.15379963716992,37.153799637169925,80.28623261439225,80.28623261439226,4890.0
450.0,68300.0,5691.666666666667,10980.0,915.0,16128.0,1344.0,27108.0,2259.0,16.076134699853586,16.076134699853586,23.61346998535871,23.613469985358712,39.6896046852123,39.6896046852123,41192.0
1228.0,54891.0,4574.25,11038.0,919.8333333333334,12768.0,1064.0,23806.0,1983.8333333333333,20.10894317829881,20.10894317829881,23.260643821391486,23.260643821391486,43.3695869996903,43.3695869996903,31085.0
601.0,55705.0,4642.083333333333,11080.0,923.3333333333334,13980.0,1165.0,25060.0,2088.3333333333335,19.890494569607757,19.890494569607757,25.09649044071448,25.09649044071448,44.986985010322236,44.986985010322236,30645.0
249.0,35893.0,2991.0833333333335,11055.0,921.25,13308.0,1109.0,24363.0,2030.25,30.799877413423225,30.799877413423232,37.076867355751816,37.076867355751816,67.87674476917505,67.87674476917505,11530.0
1820.0,61910.0,5159.166666666667,11050.0,920.8333333333334,16776.0,1398.0,27826.0,2318.8333333333335,17.848489743175577,17.848489743175577,27.0973994508157,27.0973994508157,44.94588919399128,44.94588919399128,34084.0
905.0,45924.0,3827.0,11043.0,920.25,11364.0,947.0,22407.0,1867.25,24.046250326626602,24.046250326626602,24.745231251633133,24.745231251633133,48.791481578259734,48.791481578259734,23517.0
281.0,48639.0,4053.25,11035.0,919.5833333333334,22344.0,1862.0,33379.0,2781.5833333333335,22.68755525401427,22.68755525401427,45.93844445815087,45.93844445815087,68.62599971216514,68.62599971216513,15260.0
487.0,69450.0,5787.5,11053.0,921.0833333333334,20316.0,1693.0,31369.0,2614.0833333333335,15.915046796256298,15.915046796256298,29.252699784017278,29.252699784017278,45.16774658027358,45.16774658027358,38081.0
1133.0,47038.0,3919.8333333333335,11063.0,921.9166666666666,12192.0,1016.0,23255.0,1937.9166666666667,23.519282282409964,23.519282282409968,25.919469365194097,25.919469365194097,49.438751647604064,49.438751647604064,23783.0
340.0,35326.0,2943.8333333333335,11079.0,923.25,9096.0,758.0,20175.0,1681.25,31.362169506878786,31.362169506878786,25.748740304591518,25.748740304591518,57.1109098114703,57.1109098114703,15151.0
725.0,21076.0,1756.3333333333333,11131.0,927.5833333333334,8544.0,712.0,19675.0,1639.5833333333333,52.81362687416967,52.81362687416967,40.539001708104,40.539001708104,93.35262858227368,93.35262858227368,1401.0
